Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-02-04;62,8065;63,6105;61,3777;62,6998;;
2019-02-01;60,8843;62,9307;60,4636;62,8146;;
2019-01-31;61,8019;62,4384;60,6894;61,1348;;
2019-01-30;61,1868;62,4745;61,0184;61,6093;;
2019-01-29;60,0047;61,6609;59,6485;61,028;;
2019-01-28;60,8498;60,8916;59,4218;59,8787;;
2019-01-25;61,6524;61,7047;60,7082;61,6702;;
2019-01-24;60,6886;61,4562;60,3405;61,1506;;
2019-01-23;61,6947;62,1598;60,2105;60,99;;
2019-01-22;62,0869;62,1932;60,5099;61,409;;
2019-01-21;62,7801;63,0788;62,3202;62,8381;;
2019-01-18;61,8464;62,9668;61,4428;62,6076;;
2019-01-17;61,0679;61,5018;60,0972;61,2266;;
2019-01-16;60,6637;61,4118;60,0974;61,3742;;
2019-01-15;59,7268;60,8248;59,1464;60,6315;;
2019-01-14;59,6703;60,4853;58,9593;59,1527;;
2019-01-11;61,6633;62,4319;60,1809;60,3248;;
2019-01-10;60,8045;61,8336;60,4837;61,7228;;
2019-01-09;59,2851;61,6284;59,0711;61,3936;;
2019-01-08;57,2307;58,8155;57,2307;58,681;;
2019-01-07;57,9049;58,8935;57,2905;57,5544;;
2019-01-04;56,4834;58,2513;56,4057;57,3155;;
2019-01-03;54,4084;56,2417;53,9993;55,894;;
2019-01-02;53,295;56,479;52,5848;55,0757;;
2018-12-28;53,9062;54,0858;52,1719;52,7471;;
2018-12-27;54,1999;54,2196;52,6269;53,7025;;
2018-12-21;55,133;55,2276;53,1522;54,1762;;
2018-12-20;56,5848;56,6284;54,5997;54,9233;;
2018-12-19;56,4515;58,0476;56,1844;56,8502;;
2018-12-18;58,8096;59,0073;56,0023;56,23;;
2018-12-17;60,2652;61,1876;58,7075;58,7894;;
2018-12-14;61,0154;61,5087;60,0517;60,1465;;
2018-12-13;60,4123;61,9583;59,4329;61,7498;;
2018-12-12;60,8643;61,4101;60,0374;60,1228;;
