timestamp,price,load_forecast,solar_forecast,wind_forecast,total_generation,net_import_export,load_forecast_ramp,solar_forecast_ramp,wind_forecast_ramp,total_generation_ramp,net_import_export_ramp,oil,natural_gas
2017-08-17 13:00:00,31.64,72849.5,19397.25,9861.75,74046.0,8332.0,-974.5,-671.25,1544.5,-504.0,-143.0,44.22869166666666,2.467616666666667
2017-08-17 14:00:00,30.0,71356.75,17595.25,11042.75,72605.0,8961.0,-1492.75,-1802.0,1181.0,-1441.0,629.0,44.284483333333334,2.4665333333333335
2017-08-17 15:00:00,30.19,70138.5,14990.25,11761.5,71153.0,8023.0,-1218.25,-2605.0,718.75,-1452.0,-938.0,44.340275,2.46545
2017-08-17 16:00:00,31.68,68789.75,11805.25,12096.25,68410.0,6627.0,-1348.75,-3185.0,334.75,-2743.0,-1396.0,44.39606666666666,2.464366666666667
2017-08-17 17:00:00,35.32,68236.5,8105.75,11807.0,66119.0,5963.0,-553.25,-3699.5,-289.25,-2291.0,-664.0,44.451858333333334,2.4632833333333335
2017-08-17 18:00:00,37.42,67976.25,4315.5,11021.5,63333.0,4459.0,-260.25,-3790.25,-785.5,-2786.0,-1504.0,44.50765,2.4622
2017-08-17 19:00:00,38.97,66979.25,1336.75,10286.25,60889.0,3899.0,-997.0,-2978.75,-735.25,-2444.0,-560.0,44.56344166666666,2.461116666666667
2017-08-17 20:00:00,38.35,64530.0,132.5,9696.25,58610.0,3791.0,-2449.25,-1204.25,-590.0,-2279.0,-108.0,44.619233333333334,2.4600333333333335
2017-08-17 21:00:00,37.62,61974.25,0.0,9169.75,57224.0,4435.0,-2555.75,-132.5,-526.5,-1386.0,644.0,44.675025,2.45895
2017-08-17 22:00:00,36.87,58143.0,0.0,8643.5,55367.0,6558.0,-3831.25,0.0,-526.25,-1857.0,2123.0,44.73081666666666,2.457866666666667
2017-08-17 23:00:00,31.7,53345.25,0.0,8182.25,51658.0,7133.0,-4797.75,0.0,-461.25,-3709.0,575.0,44.786608333333334,2.4567833333333335
2017-08-18 00:00:00,29.21,49892.5,0.0,8828.25,50446.0,6611.0,-3452.75,0.0,646.0,-1212.0,-522.0,44.8424,2.4557
2017-08-18 01:00:00,28.29,47820.0,0.0,8403.75,48556.0,6921.0,-2072.5,0.0,-424.5,-1890.0,310.0,44.826231944444444,2.4562250000000003
2017-08-18 02:00:00,27.28,46781.25,0.0,8279.0,47219.0,6398.0,-1038.75,0.0,-124.75,-1337.0,-523.0,44.810063888888884,2.4567500000000004
2017-08-18 03:00:00,26.35,46746.0,0.0,8106.5,46336.0,5589.0,-35.25,0.0,-172.5,-883.0,-809.0,44.79389583333333,2.457275
2017-08-18 04:00:00,27.7,47844.0,0.0,7912.0,47039.0,5343.0,1098.0,0.0,-194.5,703.0,-246.0,44.77772777777778,2.4578
2017-08-18 05:00:00,28.61,51541.0,0.25,7801.0,48873.0,4536.0,3697.0,0.25,-111.0,1834.0,-807.0,44.76155972222222,2.4583250000000003
2017-08-18 06:00:00,33.63,58777.75,340.0,7819.5,52710.0,3139.0,7236.75,339.75,18.5,3837.0,-1397.0,44.74539166666666,2.45885
2017-08-18 07:00:00,38.48,65060.75,2445.25,7876.0,57046.0,2834.0,6283.0,2105.25,56.5,4336.0,-305.0,44.72922361111111,2.459375
2017-08-18 08:00:00,42.25,68899.75,6035.0,7922.75,62600.0,3666.0,3839.0,3589.75,46.75,5554.0,832.0,44.713055555555556,2.4599
2017-08-18 09:00:00,38.88,70359.5,9935.25,8177.75,65532.0,4397.0,1459.75,3900.25,255.0,2932.0,731.0,44.696887499999995,2.4604250000000003
2017-08-18 10:00:00,36.1,72280.25,12967.75,8883.5,67795.0,4815.0,1920.75,3032.5,705.75,2263.0,418.0,44.68071944444444,2.4609500000000004
2017-08-18 11:00:00,36.85,73577.0,14883.25,9587.5,69756.0,5233.0,1296.75,1915.5,704.0,1961.0,418.0,44.66455138888889,2.461475
2017-08-18 12:00:00,36.29,72770.25,15709.25,10122.5,70174.0,5605.0,-806.75,826.0,535.0,418.0,372.0,44.648383333333335,2.462
2017-08-18 13:00:00,33.17,71131.0,15509.25,10417.75,69495.0,6094.0,-1639.25,-200.0,295.25,-679.0,489.0,44.632215277777775,2.4625250000000003
2017-08-18 14:00:00,31.1,69346.75,14541.25,10317.75,67618.0,6515.0,-1784.25,-968.0,-100.0,-1877.0,421.0,44.61604722222222,2.46305
2017-08-18 15:00:00,31.56,68305.25,12733.5,10003.5,65785.0,5308.0,-1041.5,-1807.75,-314.25,-1833.0,-1207.0,44.59987916666667,2.463575
2017-08-18 16:00:00,32.4,67025.5,10080.5,9681.75,63693.0,4814.0,-1279.75,-2653.0,-321.75,-2092.0,-494.0,44.58371111111111,2.4641
2017-08-18 17:00:00,35.71,66449.75,6807.75,9340.25,62147.0,4027.0,-575.75,-3272.75,-341.5,-1546.0,-787.0,44.567543055555554,2.4646250000000003
2017-08-18 18:00:00,37.43,65751.75,3466.75,8969.75,59264.0,3354.0,-698.0,-3341.0,-370.5,-2883.0,-673.0,44.551375,2.4651500000000004
2017-08-18 19:00:00,38.7,64844.5,1013.75,8445.75,56674.0,2318.0,-907.25,-2453.0,-524.0,-2590.0,-1036.0,44.53520694444444,2.465675
2017-08-18 20:00:00,36.99,62550.5,89.25,7942.5,54963.0,2233.0,-2294.0,-924.5,-503.25,-1711.0,-85.0,44.519038888888886,2.4662
2017-08-18 21:00:00,37.02,60103.5,0.0,7810.0,54658.0,3654.0,-2447.0,-89.25,-132.5,-305.0,1421.0,44.50287083333333,2.4667250000000003
2017-08-18 22:00:00,34.95,56722.5,0.0,8044.75,51939.0,4385.0,-3381.0,0.0,234.75,-2719.0,731.0,44.48670277777778,2.46725
2017-08-18 23:00:00,29.45,52092.25,0.0,8675.75,49429.0,5375.0,-4630.25,0.0,631.0,-2510.0,990.0,44.47053472222222,2.467775
2017-08-19 00:00:00,22.22,48581.75,0.0,12589.75,51134.0,8408.0,-3510.5,0.0,3914.0,1705.0,3033.0,44.454366666666665,2.4683
2017-08-19 01:00:00,22.01,46116.5,0.0,13443.5,49751.0,9382.0,-2465.25,0.0,853.75,-1383.0,974.0,44.43819861111111,2.4688250000000003
2017-08-19 02:00:00,13.11,44707.75,0.0,14257.25,48813.0,9504.0,-1408.75,0.0,813.75,-938.0,122.0,44.42203055555555,2.4693500000000004
2017-08-19 03:00:00,10.93,44244.5,0.0,14467.75,46425.0,8761.0,-463.25,0.0,210.5,-2388.0,-743.0,44.4058625,2.469875
2017-08-19 04:00:00,10.47,44311.25,0.0,14309.0,44905.0,7528.0,66.75,0.0,-158.75,-1520.0,-1233.0,44.389694444444444,2.4704
2017-08-19 05:00:00,10.93,45008.25,0.0,14202.5,45623.0,7407.0,697.0,0.0,-106.5,718.0,-121.0,44.37352638888889,2.4709250000000003
2017-08-19 06:00:00,11.0,46704.5,267.25,14367.5,47671.0,7642.0,1696.25,267.25,165.0,2048.0,235.0,44.35735833333333,2.47145
2017-08-19 07:00:00,15.93,50669.75,2230.25,14773.0,51248.0,8091.0,3965.25,1963.0,405.5,3577.0,449.0,44.34119027777778,2.471975
2017-08-19 08:00:00,20.74,55489.25,5961.75,15606.0,56489.0,8936.0,4819.5,3731.5,833.0,5241.0,845.0,44.32502222222222,2.4725
2017-08-19 09:00:00,18.96,58734.5,10209.25,16956.5,61198.0,9113.0,3245.25,4247.5,1350.5,4709.0,177.0,44.30885416666666,2.4730250000000003
2017-08-19 10:00:00,14.62,60727.0,13897.75,18269.25,65101.0,10154.0,1992.5,3688.5,1312.75,3903.0,1041.0,44.29268611111111,2.4735500000000004
2017-08-19 11:00:00,12.42,62136.25,16691.25,19126.5,67075.0,10067.0,1409.25,2793.5,857.25,1974.0,-87.0,44.276518055555556,2.474075
2017-08-19 12:00:00,7.13,61226.25,18383.75,19741.0,66275.0,10285.0,-910.0,1692.5,614.5,-800.0,218.0,44.26035,2.4746
2017-08-19 13:00:00,-0.07,59198.25,18838.75,20288.25,64771.0,10236.0,-2028.0,455.0,547.25,-1504.0,-49.0,44.24418194444444,2.4751250000000002
2017-08-19 14:00:00,-4.0,57287.5,18293.5,20199.0,62832.0,9803.0,-1910.75,-545.25,-89.25,-1939.0,-433.0,44.22801388888889,2.47565
2017-08-19 15:00:00,-0.22,56876.0,16634.5,19701.5,60592.0,9658.0,-411.5,-1659.0,-497.5,-2240.0,-145.0,44.211845833333335,2.476175
2017-08-19 16:00:00,8.16,56666.0,13897.25,18936.75,59390.0,9302.0,-210.0,-2737.25,-764.75,-1202.0,-356.0,44.195677777777775,2.4767
2017-08-19 17:00:00,11.33,56911.5,9970.5,17730.5,58866.0,9779.0,245.5,-3926.75,-1206.25,-524.0,477.0,44.17950972222222,2.4772250000000002
2017-08-19 18:00:00,22.03,56984.75,5291.5,15829.0,56946.0,9002.0,73.25,-4679.0,-1901.5,-1920.0,-777.0,44.16334166666667,2.4777500000000003
2017-08-19 19:00:00,26.63,56378.25,1518.25,13652.5,53567.0,6045.0,-606.5,-3773.25,-2176.5,-3379.0,-2957.0,44.14717361111111,2.478275
2017-08-19 20:00:00,26.63,54765.25,133.5,12399.25,51946.0,6216.0,-1613.0,-1384.75,-1253.25,-1621.0,171.0,44.131005555555554,2.4788
2017-08-19 21:00:00,27.0,53544.5,0.0,12064.25,50716.0,6229.0,-1220.75,-133.5,-335.0,-1230.0,13.0,44.1148375,2.4793250000000002
2017-08-19 22:00:00,25.33,51796.75,0.0,12128.5,51194.0,7930.0,-1747.75,0.0,64.25,478.0,1701.0,44.09866944444445,2.47985
2017-08-19 23:00:00,20.05,47804.75,0.0,12349.5,49347.0,9612.0,-3992.0,0.0,221.0,-1847.0,1682.0,44.082501388888886,2.480375
2017-08-20 00:00:00,10.84,42948.0,0.0,12558.0,46449.0,9345.0,-4856.75,0.0,208.5,-2898.0,-267.0,44.06633333333333,2.4809
2017-08-20 01:00:00,10.1,40781.25,0.0,12868.0,44138.0,8567.0,-2166.75,0.0,310.0,-2311.0,-778.0,44.05016527777778,2.481425
2017-08-20 02:00:00,9.77,39584.25,0.0,13320.0,43894.0,8629.0,-1197.0,0.0,452.0,-244.0,62.0,44.03399722222222,2.4819500000000003
2017-08-20 03:00:00,9.01,39112.75,0.0,13416.0,42878.0,8374.0,-471.5,0.0,96.0,-1016.0,-255.0,44.017829166666665,2.482475
2017-08-20 04:00:00,5.18,39182.5,0.0,13667.75,42050.0,8269.0,69.75,0.0,251.75,-828.0,-105.0,44.00166111111111,2.483
2017-08-20 05:00:00,8.51,39630.0,0.0,13671.5,41657.0,7734.0,447.5,0.0,3.75,-393.0,-535.0,43.98549305555556,2.483525
2017-08-20 06:00:00,8.17,40018.0,286.5,13482.75,41847.0,7377.0,388.0,286.5,-188.75,190.0,-357.0,43.969325,2.48405
2017-08-20 07:00:00,5.06,42721.0,2734.5,13024.25,43619.0,7425.0,2703.0,2448.0,-458.5,1772.0,48.0,43.953156944444444,2.484575
2017-08-20 08:00:00,9.65,47020.5,7666.75,12456.25,48324.0,7956.0,4299.5,4932.25,-568.0,4705.0,531.0,43.93698888888889,2.4851
2017-08-20 09:00:00,5.59,50694.25,13284.25,12334.5,52932.0,8795.0,3673.75,5617.5,-121.75,4608.0,839.0,43.92082083333333,2.485625
2017-08-20 10:00:00,2.66,53399.0,17658.25,13281.75,56955.0,9186.0,2704.75,4374.0,947.25,4023.0,391.0,43.90465277777778,2.4861500000000003
2017-08-20 11:00:00,2.1,55947.5,20068.0,14422.75,59767.0,9778.0,2548.5,2409.75,1141.0,2812.0,592.0,43.88848472222222,2.486675
2017-08-20 12:00:00,-0.01,55523.75,20915.0,15146.75,60046.0,10197.0,-423.75,847.0,724.0,279.0,419.0,43.87231666666667,2.4872
2017-08-20 13:00:00,-14.35,53331.0,20520.25,15593.25,58537.0,9863.0,-2192.75,-394.75,446.5,-1509.0,-334.0,43.85614861111111,2.487725
2017-08-20 14:00:00,-12.93,51794.5,19173.5,15881.0,56980.0,9865.0,-1536.5,-1346.75,287.75,-1557.0,2.0,43.839980555555556,2.48825
2017-08-20 15:00:00,-6.37,51054.0,16842.5,16047.0,54979.0,8580.0,-740.5,-2331.0,166.0,-2001.0,-1285.0,43.8238125,2.488775
2017-08-20 16:00:00,-3.57,50829.0,13637.0,15957.25,53117.0,7901.0,-225.0,-3205.5,-89.75,-1862.0,-679.0,43.80764444444444,2.4893
2017-08-20 17:00:00,7.53,51707.0,9499.0,15347.25,52858.0,8098.0,878.0,-4138.0,-610.0,-259.0,197.0,43.79147638888889,2.489825
2017-08-20 18:00:00,14.13,52792.75,4973.25,14323.5,54701.0,9255.0,1085.75,-4525.75,-1023.75,1843.0,1157.0,43.775308333333335,2.4903500000000003
2017-08-20 19:00:00,26.5,53234.25,1420.0,13108.25,52676.0,7664.0,441.5,-3553.25,-1215.25,-2025.0,-1591.0,43.759140277777774,2.490875
2017-08-20 20:00:00,28.5,52786.0,117.25,12273.0,50540.0,6329.0,-448.25,-1302.75,-835.25,-2136.0,-1335.0,43.74297222222222,2.4914
2017-08-20 21:00:00,30.57,52434.5,0.0,11949.25,50529.0,6222.0,-351.5,-117.25,-323.75,-11.0,-107.0,43.72680416666667,2.491925
2017-08-20 22:00:00,29.06,51209.0,0.0,11602.5,50128.0,7095.0,-1225.5,0.0,-346.75,-401.0,873.0,43.710636111111114,2.49245
2017-08-20 23:00:00,23.18,47108.25,0.0,11398.5,49460.0,9105.0,-4100.75,0.0,-204.0,-668.0,2010.0,43.694468055555554,2.492975
2017-08-21 00:00:00,19.55,44016.5,0.0,11598.25,47470.0,8920.0,-3091.75,0.0,199.75,-1990.0,-185.0,43.6783,2.4935
2017-08-21 01:00:00,12.34,42390.75,0.0,11717.75,45182.0,8259.0,-1625.75,0.0,119.5,-2288.0,-661.0,43.68304583333333,2.4932166666666666
2017-08-21 02:00:00,10.96,41734.25,0.0,11992.75,44195.0,8184.0,-656.5,0.0,275.0,-987.0,-75.0,43.68779166666667,2.4929333333333332
2017-08-21 03:00:00,9.74,41970.0,0.0,12001.0,43583.0,7903.0,235.75,0.0,8.25,-612.0,-281.0,43.6925375,2.49265
2017-08-21 04:00:00,9.96,43808.5,0.0,11918.5,44801.0,7579.0,1838.5,0.0,-82.5,1218.0,-324.0,43.69728333333333,2.492366666666667
2017-08-21 05:00:00,20.34,48473.0,0.0,11757.5,48466.0,7837.0,4664.5,0.0,-161.0,3665.0,258.0,43.70202916666667,2.4920833333333334
2017-08-21 06:00:00,29.93,57098.5,262.0,11510.75,51412.0,4788.0,8625.5,262.0,-246.75,2946.0,-3049.0,43.706775,2.4918
2017-08-21 07:00:00,35.17,64022.5,2400.5,11174.0,56191.0,4558.0,6924.0,2138.5,-336.75,4779.0,-230.0,43.71152083333333,2.4915166666666666
2017-08-21 08:00:00,36.8,68297.75,6640.75,10732.5,61087.0,5175.0,4275.25,4240.25,-441.5,4896.0,617.0,43.71626666666667,2.491233333333333
2017-08-21 09:00:00,35.54,69711.75,11347.5,10365.0,65189.0,5648.0,1414.0,4706.75,-367.5,4102.0,473.0,43.7210125,2.4909499999999998
2017-08-21 10:00:00,33.77,71361.0,15264.25,10647.75,69138.0,7965.0,1649.25,3916.75,282.75,3949.0,2317.0,43.72575833333333,2.490666666666667
2017-08-21 11:00:00,31.16,72728.25,17902.25,10864.25,71117.0,8502.0,1367.25,2638.0,216.5,1979.0,537.0,43.73050416666667,2.4903833333333334
2017-08-21 12:00:00,30.96,71224.75,19085.0,10943.5,72201.0,9267.0,-1503.5,1182.75,79.25,1084.0,765.0,43.73525,2.4901
2017-08-21 13:00:00,29.62,70961.5,19238.75,10932.5,71810.0,9310.0,-263.25,153.75,-11.0,-391.0,43.0,43.73999583333333,2.4898166666666666
2017-08-21 14:00:00,27.93,69305.75,18346.5,10855.5,70278.0,8982.0,-1655.75,-892.25,-77.0,-1532.0,-328.0,43.74474166666667,2.489533333333333
2017-08-21 15:00:00,29.87,68626.75,16337.0,10577.75,68475.0,9183.0,-679.0,-2009.5,-277.75,-1803.0,201.0,43.7494875,2.4892499999999997
2017-08-21 16:00:00,32.06,66718.0,13401.0,10040.5,65959.0,8727.0,-1908.75,-2936.0,-537.25,-2516.0,-456.0,43.75423333333333,2.4889666666666668
2017-08-21 17:00:00,34.71,66165.5,9421.75,9163.5,62415.0,6644.0,-552.5,-3979.25,-877.0,-3544.0,-2083.0,43.75897916666667,2.4886833333333334
2017-08-21 18:00:00,39.8,65397.5,4938.5,7978.25,58680.0,4487.0,-768.0,-4483.25,-1185.25,-3735.0,-2157.0,43.763725,2.4884
2017-08-21 19:00:00,41.86,64348.25,1359.25,6586.5,55932.0,3640.0,-1049.25,-3579.25,-1391.75,-2748.0,-847.0,43.76847083333333,2.4881166666666665
2017-08-21 20:00:00,41.01,62361.5,105.5,5646.0,53146.0,3525.0,-1986.75,-1253.75,-940.5,-2786.0,-115.0,43.77321666666667,2.487833333333333
2017-08-21 21:00:00,40.31,61154.25,0.0,5146.5,52533.0,3980.0,-1207.25,-105.5,-499.5,-613.0,455.0,43.7779625,2.4875499999999997
2017-08-21 22:00:00,37.71,56237.75,0.0,4886.5,50396.0,3909.0,-4916.5,0.0,-260.0,-2137.0,-71.0,43.78270833333333,2.4872666666666667
2017-08-21 23:00:00,32.0,52045.25,0.0,4697.5,48219.0,5343.0,-4192.5,0.0,-189.0,-2177.0,1434.0,43.78745416666667,2.4869833333333333
2017-08-22 00:00:00,32.77,48920.0,0.0,5056.25,45705.0,5895.0,-3125.25,0.0,358.75,-2514.0,552.0,43.7922,2.4867
2017-08-22 01:00:00,30.0,47004.25,0.0,4894.0,43575.0,5601.0,-1915.75,0.0,-162.25,-2130.0,-294.0,43.81189583333333,2.486520833333333
2017-08-22 02:00:00,29.53,46118.0,0.0,4893.0,43533.0,5590.0,-886.25,0.0,-1.0,-42.0,-11.0,43.83159166666667,2.4863416666666667
2017-08-22 03:00:00,27.9,46219.5,0.0,4799.75,42381.0,4521.0,101.5,0.0,-93.25,-1152.0,-1069.0,43.8512875,2.4861625
2017-08-22 04:00:00,27.78,47417.75,0.0,4732.75,42470.0,3747.0,1198.25,0.0,-67.0,89.0,-774.0,43.870983333333335,2.4859833333333334
2017-08-22 05:00:00,31.78,51369.25,0.0,4593.5,44544.0,3475.0,3951.5,0.0,-139.25,2074.0,-272.0,43.890679166666665,2.4858041666666666
2017-08-22 06:00:00,37.71,59319.5,292.5,4360.25,49418.0,1753.0,7950.25,292.5,-233.25,4874.0,-1722.0,43.910375,2.485625
2017-08-22 07:00:00,42.24,65096.5,2742.75,3984.75,54277.0,2282.0,5777.0,2450.25,-375.5,4859.0,529.0,43.93007083333333,2.4854458333333334
2017-08-22 08:00:00,42.42,68647.5,7611.0,3535.5,59877.0,3210.0,3551.0,4868.25,-449.25,5600.0,928.0,43.94976666666667,2.4852666666666665
2017-08-22 09:00:00,39.99,70126.5,13099.0,3510.25,64118.0,4868.0,1479.0,5488.0,-25.25,4241.0,1658.0,43.9694625,2.4850875
2017-08-22 10:00:00,37.76,71862.75,17663.75,4008.75,67582.0,6357.0,1736.25,4564.75,498.5,3464.0,1489.0,43.989158333333336,2.4849083333333333
2017-08-22 11:00:00,36.91,73181.25,20715.75,4409.5,70406.0,7016.0,1318.5,3052.0,400.75,2824.0,659.0,44.008854166666666,2.484729166666667
2017-08-22 12:00:00,35.57,72714.25,22111.75,4596.5,72124.0,8827.0,-467.0,1396.0,187.0,1718.0,1811.0,44.02855,2.48455
2017-08-22 13:00:00,35.36,71716.75,22184.5,4645.75,71770.0,9371.0,-997.5,72.75,49.25,-354.0,544.0,44.04824583333333,2.484370833333333
2017-08-22 14:00:00,35.08,70021.0,21034.0,4567.0,70081.0,9378.0,-1695.75,-1150.5,-78.75,-1689.0,7.0,44.06794166666666,2.484191666666667
2017-08-22 15:00:00,36.06,69181.75,18644.5,4298.75,67576.0,8480.0,-839.25,-2389.5,-268.25,-2505.0,-898.0,44.0876375,2.4840125
2017-08-22 16:00:00,37.39,67968.75,15181.0,3925.0,64467.0,7239.0,-1213.0,-3463.5,-373.75,-3109.0,-1241.0,44.10733333333333,2.4838333333333336
2017-08-22 17:00:00,42.02,67421.25,10525.5,3515.75,60618.0,4747.0,-547.5,-4655.5,-409.25,-3849.0,-2492.0,44.12702916666667,2.4836541666666667
2017-08-22 18:00:00,44.71,66801.0,5380.25,3100.75,57334.0,3230.0,-620.25,-5145.25,-415.0,-3284.0,-1517.0,44.146724999999996,2.4834750000000003
2017-08-22 19:00:00,48.17,65747.0,1457.5,2752.25,54115.0,1664.0,-1054.0,-3922.75,-348.5,-3219.0,-1566.0,44.16642083333333,2.4832958333333335
2017-08-22 20:00:00,45.07,63481.0,113.0,2708.25,53066.0,1820.0,-2266.0,-1344.5,-44.0,-1049.0,156.0,44.18611666666666,2.4831166666666666
2017-08-22 21:00:00,43.38,61469.5,0.0,2999.25,52733.0,2385.0,-2011.5,-113.0,291.0,-333.0,565.0,44.2058125,2.4829375000000002
2017-08-22 22:00:00,38.81,57259.5,0.0,3330.0,50519.0,2519.0,-4210.0,0.0,330.75,-2214.0,134.0,44.22550833333333,2.4827583333333334
2017-08-22 23:00:00,34.85,52565.25,0.0,3495.25,48748.0,4194.0,-4694.25,0.0,165.25,-1771.0,1675.0,44.24520416666667,2.482579166666667
2017-08-23 00:00:00,30.97,49347.5,0.0,3489.75,46579.0,5829.0,-3217.75,0.0,-5.5,-2169.0,1635.0,44.2649,2.4824
2017-08-23 01:00:00,30.93,47369.0,0.0,3284.0,44653.0,6086.0,-1978.5,0.0,-205.75,-1926.0,257.0,44.24223333333333,2.48545
2017-08-23 02:00:00,29.63,46265.0,0.0,3204.0,43540.0,5772.0,-1104.0,0.0,-80.0,-1113.0,-314.0,44.219566666666665,2.4885
2017-08-23 03:00:00,28.4,46390.5,0.0,2917.0,42830.0,4979.0,125.5,0.0,-287.0,-710.0,-793.0,44.1969,2.49155
2017-08-23 04:00:00,28.06,47641.5,0.0,2719.0,42765.0,4761.0,1251.0,0.0,-198.0,-65.0,-218.0,44.17423333333333,2.4946
2017-08-23 05:00:00,29.76,51585.75,0.0,2673.75,45872.0,4738.0,3944.25,0.0,-45.25,3107.0,-23.0,44.15156666666667,2.49765
2017-08-23 06:00:00,36.93,59285.5,292.25,2638.0,49583.0,2783.0,7699.75,292.25,-35.75,3711.0,-1955.0,44.128899999999994,2.5007
2017-08-23 07:00:00,40.92,65622.25,2850.25,2499.25,54849.0,2060.0,6336.75,2558.0,-138.75,5266.0,-723.0,44.10623333333333,2.50375
2017-08-23 08:00:00,43.36,69349.25,8141.25,1957.5,60929.0,2612.0,3727.0,5291.0,-541.75,6080.0,552.0,44.08356666666666,2.5068
2017-08-23 09:00:00,40.72,70841.5,14228.0,1336.0,64705.0,4375.0,1492.25,6086.75,-621.5,3776.0,1763.0,44.0609,2.50985
2017-08-23 10:00:00,38.24,72725.25,19340.75,1203.5,68148.0,5736.0,1883.75,5112.75,-132.5,3443.0,1361.0,44.03823333333333,2.5129
2017-08-23 11:00:00,37.5,74169.75,22863.0,1202.75,71275.0,7763.0,1444.5,3522.25,-0.75,3127.0,2027.0,44.015566666666665,2.51595
2017-08-23 12:00:00,36.25,73635.75,24667.0,1288.25,72216.0,8975.0,-534.0,1804.0,85.5,941.0,1212.0,43.9929,2.519
2017-08-23 13:00:00,34.0,72672.0,25105.0,1387.75,71841.0,9412.0,-963.75,438.0,99.5,-375.0,437.0,43.97023333333333,2.52205
2017-08-23 14:00:00,32.5,70970.5,24147.5,1450.0,70005.0,9327.0,-1701.5,-957.5,62.25,-1836.0,-85.0,43.94756666666667,2.5251
2017-08-23 15:00:00,34.1,70181.75,21637.5,1471.5,67777.0,8468.0,-788.75,-2510.0,21.5,-2228.0,-859.0,43.9249,2.52815
2017-08-23 16:00:00,37.06,68616.25,17619.25,1546.25,64529.0,7801.0,-1565.5,-4018.25,74.75,-3248.0,-667.0,43.902233333333335,2.5312
2017-08-23 17:00:00,40.24,67643.75,11994.0,1764.5,60701.0,5241.0,-972.5,-5625.25,218.25,-3828.0,-2560.0,43.87956666666667,2.53425
2017-08-23 18:00:00,45.94,66725.5,5822.25,2208.75,57757.0,3749.0,-918.25,-6171.75,444.25,-2944.0,-1492.0,43.856899999999996,2.5373
2017-08-23 19:00:00,48.05,66088.25,1443.25,2999.5,55423.0,2671.0,-637.25,-4379.0,790.75,-2334.0,-1078.0,43.83423333333333,2.54035
2017-08-23 20:00:00,44.9,64414.25,106.75,4522.0,55143.0,3009.0,-1674.0,-1336.5,1522.5,-280.0,338.0,43.811566666666664,2.5434
2017-08-23 21:00:00,41.92,61897.75,0.0,6442.75,56066.0,4191.0,-2516.5,-106.75,1920.75,923.0,1182.0,43.7889,2.54645
2017-08-23 22:00:00,35.96,57783.75,0.0,7924.0,55465.0,5715.0,-4114.0,0.0,1481.25,-601.0,1524.0,43.76623333333333,2.5495
2017-08-23 23:00:00,31.29,52847.5,0.0,8876.75,54134.0,8176.0,-4936.25,0.0,952.75,-1331.0,2461.0,43.743566666666666,2.55255
2017-08-24 00:00:00,29.99,50694.5,0.0,9262.5,51904.0,8953.0,-2153.0,0.0,385.75,-2230.0,777.0,43.7209,2.5556
2017-08-24 01:00:00,29.48,48582.25,0.0,9278.25,49981.0,8751.0,-2112.25,0.0,15.75,-1923.0,-202.0,43.72815833333333,2.5521041666666666
2017-08-24 02:00:00,28.1,47473.5,0.0,9321.25,48762.0,8350.0,-1108.75,0.0,43.0,-1219.0,-401.0,43.735416666666666,2.5486083333333336
2017-08-24 03:00:00,27.73,47489.25,0.0,8912.75,48296.0,8179.0,15.75,0.0,-408.5,-466.0,-171.0,43.742675,2.5451125
2017-08-24 04:00:00,28.0,48624.75,0.0,8460.25,48071.0,7188.0,1135.5,0.0,-452.5,-225.0,-991.0,43.74993333333333,2.5416166666666666
2017-08-24 05:00:00,30.27,52689.25,0.0,8173.25,50702.0,6043.0,4064.5,0.0,-287.0,2631.0,-1145.0,43.757191666666664,2.538120833333333
2017-08-24 06:00:00,36.45,60640.0,220.0,8117.0,55478.0,5040.0,7950.75,220.0,-56.25,4776.0,-1003.0,43.764450000000004,2.534625
2017-08-24 07:00:00,39.42,66896.75,2221.25,8115.75,59815.0,3748.0,6256.75,2001.25,-1.25,4337.0,-1292.0,43.771708333333336,2.5311291666666667
2017-08-24 08:00:00,42.14,70365.25,6159.0,7801.75,65217.0,4608.0,3468.5,3937.75,-314.0,5402.0,860.0,43.77896666666667,2.527633333333333
2017-08-24 09:00:00,42.09,71845.5,10646.75,7546.75,67850.0,5690.0,1480.25,4487.75,-255.0,2633.0,1082.0,43.786225,2.5241375
2017-08-24 10:00:00,40.7,73559.75,14591.25,8241.75,70515.0,6604.0,1714.25,3944.5,695.0,2665.0,914.0,43.793483333333334,2.5206416666666667
2017-08-24 11:00:00,39.94,75136.25,17517.25,9237.5,73477.0,8106.0,1576.5,2926.0,995.75,2962.0,1502.0,43.80074166666667,2.517145833333333
2017-08-24 12:00:00,32.38,74771.5,19213.75,10261.75,75026.0,8168.0,-364.75,1696.5,1024.25,1549.0,62.0,43.808,2.51365
2017-08-24 13:00:00,29.63,73705.75,19562.5,11248.5,75136.0,8833.0,-1065.75,348.75,986.75,110.0,665.0,43.81525833333333,2.5101541666666667
2017-08-24 14:00:00,29.69,71917.25,18699.5,11832.75,74205.0,9709.0,-1788.5,-863.0,584.25,-931.0,876.0,43.822516666666665,2.506658333333333
2017-08-24 15:00:00,29.8,71097.25,16580.5,11923.25,72775.0,9297.0,-820.0,-2119.0,90.5,-1430.0,-412.0,43.829775,2.5031624999999997
2017-08-24 16:00:00,31.76,69763.0,13429.0,11745.0,70545.0,8396.0,-1334.25,-3151.5,-178.25,-2230.0,-901.0,43.83703333333333,2.4996666666666667
