"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"12.09.2018 18:00 - 12.09.2018 19:00 (CET/CEST)","62151",""
"12.09.2018 19:00 - 12.09.2018 20:00 (CET/CEST)","60617",""
"12.09.2018 20:00 - 12.09.2018 21:00 (CET/CEST)","59120",""
"12.09.2018 21:00 - 12.09.2018 22:00 (CET/CEST)","56439",""
"12.09.2018 22:00 - 12.09.2018 23:00 (CET/CEST)","54232",""
"12.09.2018 23:00 - 13.09.2018 00:00 (CET/CEST)","51241",""
"13.09.2018 00:00 - 13.09.2018 01:00 (CET/CEST)","45921",""
"13.09.2018 01:00 - 13.09.2018 02:00 (CET/CEST)","43760",""
"13.09.2018 02:00 - 13.09.2018 03:00 (CET/CEST)","42172",""
"13.09.2018 03:00 - 13.09.2018 04:00 (CET/CEST)","41411",""
"13.09.2018 04:00 - 13.09.2018 05:00 (CET/CEST)","41740",""
"13.09.2018 05:00 - 13.09.2018 06:00 (CET/CEST)","45657",""
"13.09.2018 06:00 - 13.09.2018 07:00 (CET/CEST)","51115",""
"13.09.2018 07:00 - 13.09.2018 08:00 (CET/CEST)","55973",""
"13.09.2018 08:00 - 13.09.2018 09:00 (CET/CEST)","60357",""
"13.09.2018 09:00 - 13.09.2018 10:00 (CET/CEST)","63458",""
"13.09.2018 10:00 - 13.09.2018 11:00 (CET/CEST)","65419",""
"13.09.2018 11:00 - 13.09.2018 12:00 (CET/CEST)","66685",""
"13.09.2018 12:00 - 13.09.2018 13:00 (CET/CEST)","67181",""
"13.09.2018 13:00 - 13.09.2018 14:00 (CET/CEST)","66731",""
"13.09.2018 14:00 - 13.09.2018 15:00 (CET/CEST)","65554",""
"13.09.2018 15:00 - 13.09.2018 16:00 (CET/CEST)","63847",""
"13.09.2018 16:00 - 13.09.2018 17:00 (CET/CEST)","61833",""
"13.09.2018 17:00 - 13.09.2018 18:00 (CET/CEST)","59848",""
"13.09.2018 18:00 - 13.09.2018 19:00 (CET/CEST)","59076",""
"13.09.2018 19:00 - 13.09.2018 20:00 (CET/CEST)","59375",""
"13.09.2018 20:00 - 13.09.2018 21:00 (CET/CEST)","59359",""
"13.09.2018 21:00 - 13.09.2018 22:00 (CET/CEST)","56161",""
"13.09.2018 22:00 - 13.09.2018 23:00 (CET/CEST)","54838",""
"13.09.2018 23:00 - 14.09.2018 00:00 (CET/CEST)","52237",""
"14.09.2018 00:00 - 14.09.2018 01:00 (CET/CEST)","47152",""
"14.09.2018 01:00 - 14.09.2018 02:00 (CET/CEST)","44895",""
"14.09.2018 02:00 - 14.09.2018 03:00 (CET/CEST)","44557",""
"14.09.2018 03:00 - 14.09.2018 04:00 (CET/CEST)","44157",""
"14.09.2018 04:00 - 14.09.2018 05:00 (CET/CEST)","44973",""
"14.09.2018 05:00 - 14.09.2018 06:00 (CET/CEST)","48215",""
"14.09.2018 06:00 - 14.09.2018 07:00 (CET/CEST)","52857",""
"14.09.2018 07:00 - 14.09.2018 08:00 (CET/CEST)","57677",""
"14.09.2018 08:00 - 14.09.2018 09:00 (CET/CEST)","61614",""
"14.09.2018 09:00 - 14.09.2018 10:00 (CET/CEST)","64853",""
"14.09.2018 10:00 - 14.09.2018 11:00 (CET/CEST)","67406",""
"14.09.2018 11:00 - 14.09.2018 12:00 (CET/CEST)","68420",""
"14.09.2018 12:00 - 14.09.2018 13:00 (CET/CEST)","70474",""
"14.09.2018 13:00 - 14.09.2018 14:00 (CET/CEST)","70676",""
"14.09.2018 14:00 - 14.09.2018 15:00 (CET/CEST)","68643",""
"14.09.2018 15:00 - 14.09.2018 16:00 (CET/CEST)","66977",""
"14.09.2018 16:00 - 14.09.2018 17:00 (CET/CEST)","64215",""
"14.09.2018 17:00 - 14.09.2018 18:00 (CET/CEST)","61552",""
"14.09.2018 18:00 - 14.09.2018 19:00 (CET/CEST)","59605",""
"14.09.2018 19:00 - 14.09.2018 20:00 (CET/CEST)","58842",""
"14.09.2018 20:00 - 14.09.2018 21:00 (CET/CEST)","60422",""
"14.09.2018 21:00 - 14.09.2018 22:00 (CET/CEST)","57593",""
"14.09.2018 22:00 - 14.09.2018 23:00 (CET/CEST)","54177",""
"14.09.2018 23:00 - 15.09.2018 00:00 (CET/CEST)","50332",""
"15.09.2018 00:00 - 15.09.2018 01:00 (CET/CEST)","47542",""
"15.09.2018 01:00 - 15.09.2018 02:00 (CET/CEST)","47316",""
"15.09.2018 02:00 - 15.09.2018 03:00 (CET/CEST)","47239",""
"15.09.2018 03:00 - 15.09.2018 04:00 (CET/CEST)","47052",""
"15.09.2018 04:00 - 15.09.2018 05:00 (CET/CEST)","47476",""
"15.09.2018 05:00 - 15.09.2018 06:00 (CET/CEST)","48863",""
"15.09.2018 06:00 - 15.09.2018 07:00 (CET/CEST)","50112",""
"15.09.2018 07:00 - 15.09.2018 08:00 (CET/CEST)","52494",""
"15.09.2018 08:00 - 15.09.2018 09:00 (CET/CEST)","54474",""
"15.09.2018 09:00 - 15.09.2018 10:00 (CET/CEST)","58301",""
"15.09.2018 10:00 - 15.09.2018 11:00 (CET/CEST)","62584",""
"15.09.2018 11:00 - 15.09.2018 12:00 (CET/CEST)","64735",""
"15.09.2018 12:00 - 15.09.2018 13:00 (CET/CEST)","66636",""
"15.09.2018 13:00 - 15.09.2018 14:00 (CET/CEST)","64859",""
"15.09.2018 14:00 - 15.09.2018 15:00 (CET/CEST)","61981",""
"15.09.2018 15:00 - 15.09.2018 16:00 (CET/CEST)","59722",""
"15.09.2018 16:00 - 15.09.2018 17:00 (CET/CEST)","57146",""
"15.09.2018 17:00 - 15.09.2018 18:00 (CET/CEST)","54913",""
"15.09.2018 18:00 - 15.09.2018 19:00 (CET/CEST)","53722",""
"15.09.2018 19:00 - 15.09.2018 20:00 (CET/CEST)","51515",""
"15.09.2018 20:00 - 15.09.2018 21:00 (CET/CEST)","49762",""
"15.09.2018 21:00 - 15.09.2018 22:00 (CET/CEST)","48647",""
"15.09.2018 22:00 - 15.09.2018 23:00 (CET/CEST)","47313",""
"15.09.2018 23:00 - 16.09.2018 00:00 (CET/CEST)","43601",""
"16.09.2018 00:00 - 16.09.2018 01:00 (CET/CEST)","39846",""
"16.09.2018 01:00 - 16.09.2018 02:00 (CET/CEST)","37963",""
"16.09.2018 02:00 - 16.09.2018 03:00 (CET/CEST)","36416",""
"16.09.2018 03:00 - 16.09.2018 04:00 (CET/CEST)","35969",""
"16.09.2018 04:00 - 16.09.2018 05:00 (CET/CEST)","35807",""
"16.09.2018 05:00 - 16.09.2018 06:00 (CET/CEST)","36835",""
"16.09.2018 06:00 - 16.09.2018 07:00 (CET/CEST)","38282",""
"16.09.2018 07:00 - 16.09.2018 08:00 (CET/CEST)","40683",""
"16.09.2018 08:00 - 16.09.2018 09:00 (CET/CEST)","45870",""
"16.09.2018 09:00 - 16.09.2018 10:00 (CET/CEST)","51589",""
"16.09.2018 10:00 - 16.09.2018 11:00 (CET/CEST)","56639",""
"16.09.2018 11:00 - 16.09.2018 12:00 (CET/CEST)","60740",""
"16.09.2018 12:00 - 16.09.2018 13:00 (CET/CEST)","62062",""
"16.09.2018 13:00 - 16.09.2018 14:00 (CET/CEST)","60651",""
"16.09.2018 14:00 - 16.09.2018 15:00 (CET/CEST)","58623",""
"16.09.2018 15:00 - 16.09.2018 16:00 (CET/CEST)","56274",""
"16.09.2018 16:00 - 16.09.2018 17:00 (CET/CEST)","53993",""
"16.09.2018 17:00 - 16.09.2018 18:00 (CET/CEST)","51377",""
"16.09.2018 18:00 - 16.09.2018 19:00 (CET/CEST)","50296",""
"16.09.2018 19:00 - 16.09.2018 20:00 (CET/CEST)","50458",""
"16.09.2018 20:00 - 16.09.2018 21:00 (CET/CEST)","50755",""
"16.09.2018 21:00 - 16.09.2018 22:00 (CET/CEST)","50598",""
"16.09.2018 22:00 - 16.09.2018 23:00 (CET/CEST)","49761",""
"16.09.2018 23:00 - 17.09.2018 00:00 (CET/CEST)","48517",""
"17.09.2018 00:00 - 17.09.2018 01:00 (CET/CEST)","46758",""
"17.09.2018 01:00 - 17.09.2018 02:00 (CET/CEST)","45300",""
"17.09.2018 02:00 - 17.09.2018 03:00 (CET/CEST)","44606",""
"17.09.2018 03:00 - 17.09.2018 04:00 (CET/CEST)","43891",""
"17.09.2018 04:00 - 17.09.2018 05:00 (CET/CEST)","44215",""
"17.09.2018 05:00 - 17.09.2018 06:00 (CET/CEST)","48855",""
"17.09.2018 06:00 - 17.09.2018 07:00 (CET/CEST)","54148",""
"17.09.2018 07:00 - 17.09.2018 08:00 (CET/CEST)","58332",""
"17.09.2018 08:00 - 17.09.2018 09:00 (CET/CEST)","64267",""
"17.09.2018 09:00 - 17.09.2018 10:00 (CET/CEST)","68362",""
"17.09.2018 10:00 - 17.09.2018 11:00 (CET/CEST)","71245",""
"17.09.2018 11:00 - 17.09.2018 12:00 (CET/CEST)","74154",""
"17.09.2018 12:00 - 17.09.2018 13:00 (CET/CEST)","75713",""
"17.09.2018 13:00 - 17.09.2018 14:00 (CET/CEST)","74725",""
"17.09.2018 14:00 - 17.09.2018 15:00 (CET/CEST)","72519",""
"17.09.2018 15:00 - 17.09.2018 16:00 (CET/CEST)","69920",""
"17.09.2018 16:00 - 17.09.2018 17:00 (CET/CEST)","64880",""
"17.09.2018 17:00 - 17.09.2018 18:00 (CET/CEST)","59452",""
"17.09.2018 18:00 - 17.09.2018 19:00 (CET/CEST)","57030",""
"17.09.2018 19:00 - 17.09.2018 20:00 (CET/CEST)","55834",""
"17.09.2018 20:00 - 17.09.2018 21:00 (CET/CEST)","55743",""
"17.09.2018 21:00 - 17.09.2018 22:00 (CET/CEST)","54350",""
"17.09.2018 22:00 - 17.09.2018 23:00 (CET/CEST)","52983",""
"17.09.2018 23:00 - 18.09.2018 00:00 (CET/CEST)","50805",""
"18.09.2018 00:00 - 18.09.2018 01:00 (CET/CEST)","48050",""
"18.09.2018 01:00 - 18.09.2018 02:00 (CET/CEST)","46766",""
"18.09.2018 02:00 - 18.09.2018 03:00 (CET/CEST)","46369",""
"18.09.2018 03:00 - 18.09.2018 04:00 (CET/CEST)","45587",""
"18.09.2018 04:00 - 18.09.2018 05:00 (CET/CEST)","46792",""
"18.09.2018 05:00 - 18.09.2018 06:00 (CET/CEST)","51388",""
"18.09.2018 06:00 - 18.09.2018 07:00 (CET/CEST)","57583",""
"18.09.2018 07:00 - 18.09.2018 08:00 (CET/CEST)","63115",""
"18.09.2018 08:00 - 18.09.2018 09:00 (CET/CEST)","69775",""
"18.09.2018 09:00 - 18.09.2018 10:00 (CET/CEST)","72409",""
"18.09.2018 10:00 - 18.09.2018 11:00 (CET/CEST)","74301",""
"18.09.2018 11:00 - 18.09.2018 12:00 (CET/CEST)","76378",""
"18.09.2018 12:00 - 18.09.2018 13:00 (CET/CEST)","77788",""
"18.09.2018 13:00 - 18.09.2018 14:00 (CET/CEST)","76982",""
"18.09.2018 14:00 - 18.09.2018 15:00 (CET/CEST)","75187",""
"18.09.2018 15:00 - 18.09.2018 16:00 (CET/CEST)","74186",""
"18.09.2018 16:00 - 18.09.2018 17:00 (CET/CEST)","71562",""
"18.09.2018 17:00 - 18.09.2018 18:00 (CET/CEST)","67335",""
"18.09.2018 18:00 - 18.09.2018 19:00 (CET/CEST)","65381",""
"18.09.2018 19:00 - 18.09.2018 20:00 (CET/CEST)","65513",""
"18.09.2018 20:00 - 18.09.2018 21:00 (CET/CEST)","65480",""
"18.09.2018 21:00 - 18.09.2018 22:00 (CET/CEST)","62121",""
"18.09.2018 22:00 - 18.09.2018 23:00 (CET/CEST)","59272",""
"18.09.2018 23:00 - 19.09.2018 00:00 (CET/CEST)","57033",""
"19.09.2018 00:00 - 19.09.2018 01:00 (CET/CEST)","52050",""
"19.09.2018 01:00 - 19.09.2018 02:00 (CET/CEST)","48990",""
"19.09.2018 02:00 - 19.09.2018 03:00 (CET/CEST)","46454",""
"19.09.2018 03:00 - 19.09.2018 04:00 (CET/CEST)","44384",""
"19.09.2018 04:00 - 19.09.2018 05:00 (CET/CEST)","44780",""
"19.09.2018 05:00 - 19.09.2018 06:00 (CET/CEST)","49174",""
"19.09.2018 06:00 - 19.09.2018 07:00 (CET/CEST)","55828",""
"19.09.2018 07:00 - 19.09.2018 08:00 (CET/CEST)","61661",""
"19.09.2018 08:00 - 19.09.2018 09:00 (CET/CEST)","66146",""
"19.09.2018 09:00 - 19.09.2018 10:00 (CET/CEST)","69704",""
"19.09.2018 10:00 - 19.09.2018 11:00 (CET/CEST)","72395",""
"19.09.2018 11:00 - 19.09.2018 12:00 (CET/CEST)","75821",""
"19.09.2018 12:00 - 19.09.2018 13:00 (CET/CEST)","77508",""
"19.09.2018 13:00 - 19.09.2018 14:00 (CET/CEST)","77215",""
"19.09.2018 14:00 - 19.09.2018 15:00 (CET/CEST)","75600",""
"19.09.2018 15:00 - 19.09.2018 16:00 (CET/CEST)","73194",""
"19.09.2018 16:00 - 19.09.2018 17:00 (CET/CEST)","70716",""
"19.09.2018 17:00 - 19.09.2018 18:00 (CET/CEST)","67328",""
"19.09.2018 18:00 - 19.09.2018 19:00 (CET/CEST)","65349",""
"19.09.2018 19:00 - 19.09.2018 20:00 (CET/CEST)","64809",""
"19.09.2018 20:00 - 19.09.2018 21:00 (CET/CEST)","64642",""
"19.09.2018 21:00 - 19.09.2018 22:00 (CET/CEST)","62717",""
"19.09.2018 22:00 - 19.09.2018 23:00 (CET/CEST)","61478",""
"19.09.2018 23:00 - 20.09.2018 00:00 (CET/CEST)","57456",""
"20.09.2018 00:00 - 20.09.2018 01:00 (CET/CEST)","53597",""
"20.09.2018 01:00 - 20.09.2018 02:00 (CET/CEST)","50961",""
"20.09.2018 02:00 - 20.09.2018 03:00 (CET/CEST)","49223",""
"20.09.2018 03:00 - 20.09.2018 04:00 (CET/CEST)","48059",""
"20.09.2018 04:00 - 20.09.2018 05:00 (CET/CEST)","47804",""
"20.09.2018 05:00 - 20.09.2018 06:00 (CET/CEST)","52182",""
"20.09.2018 06:00 - 20.09.2018 07:00 (CET/CEST)","57829",""
"20.09.2018 07:00 - 20.09.2018 08:00 (CET/CEST)","63157",""
"20.09.2018 08:00 - 20.09.2018 09:00 (CET/CEST)","67848",""
"20.09.2018 09:00 - 20.09.2018 10:00 (CET/CEST)","71545",""
"20.09.2018 10:00 - 20.09.2018 11:00 (CET/CEST)","74129",""
"20.09.2018 11:00 - 20.09.2018 12:00 (CET/CEST)","76813",""
"20.09.2018 12:00 - 20.09.2018 13:00 (CET/CEST)","77721",""
"20.09.2018 13:00 - 20.09.2018 14:00 (CET/CEST)","77444",""
"20.09.2018 14:00 - 20.09.2018 15:00 (CET/CEST)","76096",""
"20.09.2018 15:00 - 20.09.2018 16:00 (CET/CEST)","72745",""
"20.09.2018 16:00 - 20.09.2018 17:00 (CET/CEST)","69841",""
"20.09.2018 17:00 - 20.09.2018 18:00 (CET/CEST)","66680",""
"20.09.2018 18:00 - 20.09.2018 19:00 (CET/CEST)","63140",""
"20.09.2018 19:00 - 20.09.2018 20:00 (CET/CEST)","61948",""
"20.09.2018 20:00 - 20.09.2018 21:00 (CET/CEST)","61736",""
"20.09.2018 21:00 - 20.09.2018 22:00 (CET/CEST)","60872",""
"20.09.2018 22:00 - 20.09.2018 23:00 (CET/CEST)","59699",""
"20.09.2018 23:00 - 21.09.2018 00:00 (CET/CEST)","56424",""
"21.09.2018 00:00 - 21.09.2018 01:00 (CET/CEST)","50880",""
"21.09.2018 01:00 - 21.09.2018 02:00 (CET/CEST)","51053",""
"21.09.2018 02:00 - 21.09.2018 03:00 (CET/CEST)","51772",""
"21.09.2018 03:00 - 21.09.2018 04:00 (CET/CEST)","51448",""
"21.09.2018 04:00 - 21.09.2018 05:00 (CET/CEST)","52453",""
"21.09.2018 05:00 - 21.09.2018 06:00 (CET/CEST)","57582",""
"21.09.2018 06:00 - 21.09.2018 07:00 (CET/CEST)","61303",""
"21.09.2018 07:00 - 21.09.2018 08:00 (CET/CEST)","67334",""
"21.09.2018 08:00 - 21.09.2018 09:00 (CET/CEST)","72681",""
"21.09.2018 09:00 - 21.09.2018 10:00 (CET/CEST)","75829",""
"21.09.2018 10:00 - 21.09.2018 11:00 (CET/CEST)","78666",""
"21.09.2018 11:00 - 21.09.2018 12:00 (CET/CEST)","81525",""
"21.09.2018 12:00 - 21.09.2018 13:00 (CET/CEST)","81517",""
"21.09.2018 13:00 - 21.09.2018 14:00 (CET/CEST)","79259",""
"21.09.2018 14:00 - 21.09.2018 15:00 (CET/CEST)","77285",""
"21.09.2018 15:00 - 21.09.2018 16:00 (CET/CEST)","75466",""
"21.09.2018 16:00 - 21.09.2018 17:00 (CET/CEST)","72546",""
"21.09.2018 17:00 - 21.09.2018 18:00 (CET/CEST)","70998",""
"21.09.2018 18:00 - 21.09.2018 19:00 (CET/CEST)","70379",""
"21.09.2018 19:00 - 21.09.2018 20:00 (CET/CEST)","69829",""
"21.09.2018 20:00 - 21.09.2018 21:00 (CET/CEST)","68868",""
"21.09.2018 21:00 - 21.09.2018 22:00 (CET/CEST)","66629",""
"21.09.2018 22:00 - 21.09.2018 23:00 (CET/CEST)","62767",""
"21.09.2018 23:00 - 22.09.2018 00:00 (CET/CEST)","59470",""
"22.09.2018 00:00 - 22.09.2018 01:00 (CET/CEST)","54773",""
"22.09.2018 01:00 - 22.09.2018 02:00 (CET/CEST)","54082",""
"22.09.2018 02:00 - 22.09.2018 03:00 (CET/CEST)","52883",""
"22.09.2018 03:00 - 22.09.2018 04:00 (CET/CEST)","52026",""
"22.09.2018 04:00 - 22.09.2018 05:00 (CET/CEST)","51777",""
"22.09.2018 05:00 - 22.09.2018 06:00 (CET/CEST)","51892",""
"22.09.2018 06:00 - 22.09.2018 07:00 (CET/CEST)","53066",""
"22.09.2018 07:00 - 22.09.2018 08:00 (CET/CEST)","56489",""
"22.09.2018 08:00 - 22.09.2018 09:00 (CET/CEST)","60842",""
"22.09.2018 09:00 - 22.09.2018 10:00 (CET/CEST)","63689",""
"22.09.2018 10:00 - 22.09.2018 11:00 (CET/CEST)","65676",""
"22.09.2018 11:00 - 22.09.2018 12:00 (CET/CEST)","68593",""
"22.09.2018 12:00 - 22.09.2018 13:00 (CET/CEST)","67946",""
"22.09.2018 13:00 - 22.09.2018 14:00 (CET/CEST)","67510",""
"22.09.2018 14:00 - 22.09.2018 15:00 (CET/CEST)","65042",""
"22.09.2018 15:00 - 22.09.2018 16:00 (CET/CEST)","63264",""
"22.09.2018 16:00 - 22.09.2018 17:00 (CET/CEST)","62857",""
"22.09.2018 17:00 - 22.09.2018 18:00 (CET/CEST)","61555",""
"22.09.2018 18:00 - 22.09.2018 19:00 (CET/CEST)","58959",""
"22.09.2018 19:00 - 22.09.2018 20:00 (CET/CEST)","58327",""
"22.09.2018 20:00 - 22.09.2018 21:00 (CET/CEST)","57101",""
"22.09.2018 21:00 - 22.09.2018 22:00 (CET/CEST)","53928",""
"22.09.2018 22:00 - 22.09.2018 23:00 (CET/CEST)","51212",""
"22.09.2018 23:00 - 23.09.2018 00:00 (CET/CEST)","48908",""
"23.09.2018 00:00 - 23.09.2018 01:00 (CET/CEST)","45055",""
"23.09.2018 01:00 - 23.09.2018 02:00 (CET/CEST)","45022",""
"23.09.2018 02:00 - 23.09.2018 03:00 (CET/CEST)","44350",""
"23.09.2018 03:00 - 23.09.2018 04:00 (CET/CEST)","42874",""
"23.09.2018 04:00 - 23.09.2018 05:00 (CET/CEST)","41645",""
"23.09.2018 05:00 - 23.09.2018 06:00 (CET/CEST)","40663",""
"23.09.2018 06:00 - 23.09.2018 07:00 (CET/CEST)","40711",""
"23.09.2018 07:00 - 23.09.2018 08:00 (CET/CEST)","42382",""
"23.09.2018 08:00 - 23.09.2018 09:00 (CET/CEST)","45215",""
"23.09.2018 09:00 - 23.09.2018 10:00 (CET/CEST)","47191",""
"23.09.2018 10:00 - 23.09.2018 11:00 (CET/CEST)","48956",""
"23.09.2018 11:00 - 23.09.2018 12:00 (CET/CEST)","50218",""
"23.09.2018 12:00 - 23.09.2018 13:00 (CET/CEST)","51193",""
"23.09.2018 13:00 - 23.09.2018 14:00 (CET/CEST)","50078",""
"23.09.2018 14:00 - 23.09.2018 15:00 (CET/CEST)","49589",""
"23.09.2018 15:00 - 23.09.2018 16:00 (CET/CEST)","50060",""
"23.09.2018 16:00 - 23.09.2018 17:00 (CET/CEST)","49572",""
"23.09.2018 17:00 - 23.09.2018 18:00 (CET/CEST)","50307",""
"23.09.2018 18:00 - 23.09.2018 19:00 (CET/CEST)","52988",""
"23.09.2018 19:00 - 23.09.2018 20:00 (CET/CEST)","55171",""
"23.09.2018 20:00 - 23.09.2018 21:00 (CET/CEST)","54672",""
"23.09.2018 21:00 - 23.09.2018 22:00 (CET/CEST)","55358",""
"23.09.2018 22:00 - 23.09.2018 23:00 (CET/CEST)","54851",""
"23.09.2018 23:00 - 24.09.2018 00:00 (CET/CEST)","52327",""
"24.09.2018 00:00 - 24.09.2018 01:00 (CET/CEST)","52055",""
"24.09.2018 01:00 - 24.09.2018 02:00 (CET/CEST)","49994",""
"24.09.2018 02:00 - 24.09.2018 03:00 (CET/CEST)","49468",""
"24.09.2018 03:00 - 24.09.2018 04:00 (CET/CEST)","49288",""
"24.09.2018 04:00 - 24.09.2018 05:00 (CET/CEST)","51299",""
"24.09.2018 05:00 - 24.09.2018 06:00 (CET/CEST)","55290",""
"24.09.2018 06:00 - 24.09.2018 07:00 (CET/CEST)","61445",""
"24.09.2018 07:00 - 24.09.2018 08:00 (CET/CEST)","65647",""
"24.09.2018 08:00 - 24.09.2018 09:00 (CET/CEST)","69728",""
"24.09.2018 09:00 - 24.09.2018 10:00 (CET/CEST)","73468",""
"24.09.2018 10:00 - 24.09.2018 11:00 (CET/CEST)","75619",""
"24.09.2018 11:00 - 24.09.2018 12:00 (CET/CEST)","77169",""
"24.09.2018 12:00 - 24.09.2018 13:00 (CET/CEST)","79278",""
"24.09.2018 13:00 - 24.09.2018 14:00 (CET/CEST)","78280",""
"24.09.2018 14:00 - 24.09.2018 15:00 (CET/CEST)","76665",""
"24.09.2018 15:00 - 24.09.2018 16:00 (CET/CEST)","75620",""
"24.09.2018 16:00 - 24.09.2018 17:00 (CET/CEST)","71595",""
"24.09.2018 17:00 - 24.09.2018 18:00 (CET/CEST)","68364",""
"24.09.2018 18:00 - 24.09.2018 19:00 (CET/CEST)","65080",""
"24.09.2018 19:00 - 24.09.2018 20:00 (CET/CEST)","63454",""
"24.09.2018 20:00 - 24.09.2018 21:00 (CET/CEST)","61019",""
"24.09.2018 21:00 - 24.09.2018 22:00 (CET/CEST)","58255",""
"24.09.2018 22:00 - 24.09.2018 23:00 (CET/CEST)","54479",""
"24.09.2018 23:00 - 25.09.2018 00:00 (CET/CEST)","50444",""
"25.09.2018 00:00 - 25.09.2018 01:00 (CET/CEST)","49470",""
"25.09.2018 01:00 - 25.09.2018 02:00 (CET/CEST)","48219",""
"25.09.2018 02:00 - 25.09.2018 03:00 (CET/CEST)","47357",""
"25.09.2018 03:00 - 25.09.2018 04:00 (CET/CEST)","46929",""
"25.09.2018 04:00 - 25.09.2018 05:00 (CET/CEST)","46252",""
"25.09.2018 05:00 - 25.09.2018 06:00 (CET/CEST)","50419",""
"25.09.2018 06:00 - 25.09.2018 07:00 (CET/CEST)","54482",""
"25.09.2018 07:00 - 25.09.2018 08:00 (CET/CEST)","59216",""
"25.09.2018 08:00 - 25.09.2018 09:00 (CET/CEST)","63756",""
"25.09.2018 09:00 - 25.09.2018 10:00 (CET/CEST)","66387",""
"25.09.2018 10:00 - 25.09.2018 11:00 (CET/CEST)","69620",""
"25.09.2018 11:00 - 25.09.2018 12:00 (CET/CEST)","71612",""
"25.09.2018 12:00 - 25.09.2018 13:00 (CET/CEST)","72596",""
"25.09.2018 13:00 - 25.09.2018 14:00 (CET/CEST)","70673",""
"25.09.2018 14:00 - 25.09.2018 15:00 (CET/CEST)","68192",""
"25.09.2018 15:00 - 25.09.2018 16:00 (CET/CEST)","65746",""
"25.09.2018 16:00 - 25.09.2018 17:00 (CET/CEST)","61550",""
"25.09.2018 17:00 - 25.09.2018 18:00 (CET/CEST)","58083",""
"25.09.2018 18:00 - 25.09.2018 19:00 (CET/CEST)","56786",""
"25.09.2018 19:00 - 25.09.2018 20:00 (CET/CEST)","57053",""
"25.09.2018 20:00 - 25.09.2018 21:00 (CET/CEST)","57568",""
"25.09.2018 21:00 - 25.09.2018 22:00 (CET/CEST)","55756",""
"25.09.2018 22:00 - 25.09.2018 23:00 (CET/CEST)","55354",""
"25.09.2018 23:00 - 26.09.2018 00:00 (CET/CEST)","52541",""
"26.09.2018 00:00 - 26.09.2018 01:00 (CET/CEST)","49172",""
"26.09.2018 01:00 - 26.09.2018 02:00 (CET/CEST)","49331",""
"26.09.2018 02:00 - 26.09.2018 03:00 (CET/CEST)","49277",""
"26.09.2018 03:00 - 26.09.2018 04:00 (CET/CEST)","49399",""
"26.09.2018 04:00 - 26.09.2018 05:00 (CET/CEST)","51073",""
"26.09.2018 05:00 - 26.09.2018 06:00 (CET/CEST)","54790",""
"26.09.2018 06:00 - 26.09.2018 07:00 (CET/CEST)","61002",""
"26.09.2018 07:00 - 26.09.2018 08:00 (CET/CEST)","65869",""
"26.09.2018 08:00 - 26.09.2018 09:00 (CET/CEST)","70026",""
"26.09.2018 09:00 - 26.09.2018 10:00 (CET/CEST)","71615",""
"26.09.2018 10:00 - 26.09.2018 11:00 (CET/CEST)","72978",""
"26.09.2018 11:00 - 26.09.2018 12:00 (CET/CEST)","76035",""
"26.09.2018 12:00 - 26.09.2018 13:00 (CET/CEST)","77694",""
"26.09.2018 13:00 - 26.09.2018 14:00 (CET/CEST)","77030",""
"26.09.2018 14:00 - 26.09.2018 15:00 (CET/CEST)","75085",""
"26.09.2018 15:00 - 26.09.2018 16:00 (CET/CEST)","73168",""
"26.09.2018 16:00 - 26.09.2018 17:00 (CET/CEST)","69767",""
"26.09.2018 17:00 - 26.09.2018 18:00 (CET/CEST)","67897",""
"26.09.2018 18:00 - 26.09.2018 19:00 (CET/CEST)","67573",""
"26.09.2018 19:00 - 26.09.2018 20:00 (CET/CEST)","67466",""
"26.09.2018 20:00 - 26.09.2018 21:00 (CET/CEST)","66675",""
"26.09.2018 21:00 - 26.09.2018 22:00 (CET/CEST)","63861",""
"26.09.2018 22:00 - 26.09.2018 23:00 (CET/CEST)","60034",""
"26.09.2018 23:00 - 27.09.2018 00:00 (CET/CEST)","58639",""
"27.09.2018 00:00 - 27.09.2018 01:00 (CET/CEST)","54748",""
"27.09.2018 01:00 - 27.09.2018 02:00 (CET/CEST)","52593",""
"27.09.2018 02:00 - 27.09.2018 03:00 (CET/CEST)","51533",""
"27.09.2018 03:00 - 27.09.2018 04:00 (CET/CEST)","50583",""
"27.09.2018 04:00 - 27.09.2018 05:00 (CET/CEST)","50706",""
"27.09.2018 05:00 - 27.09.2018 06:00 (CET/CEST)","53646",""
"27.09.2018 06:00 - 27.09.2018 07:00 (CET/CEST)","58563",""
"27.09.2018 07:00 - 27.09.2018 08:00 (CET/CEST)","63671",""
"27.09.2018 08:00 - 27.09.2018 09:00 (CET/CEST)","66800",""
"27.09.2018 09:00 - 27.09.2018 10:00 (CET/CEST)","70452",""
"27.09.2018 10:00 - 27.09.2018 11:00 (CET/CEST)","72670",""
"27.09.2018 11:00 - 27.09.2018 12:00 (CET/CEST)","73999",""
"27.09.2018 12:00 - 27.09.2018 13:00 (CET/CEST)","75306",""
"27.09.2018 13:00 - 27.09.2018 14:00 (CET/CEST)","75346",""
"27.09.2018 14:00 - 27.09.2018 15:00 (CET/CEST)","74972",""
