"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"26.10.2017 06:00 - 26.10.2017 07:00 (CET/CEST)","62362",""
"26.10.2017 07:00 - 26.10.2017 08:00 (CET/CEST)","66931",""
"26.10.2017 08:00 - 26.10.2017 09:00 (CET/CEST)","69716",""
"26.10.2017 09:00 - 26.10.2017 10:00 (CET/CEST)","71901",""
"26.10.2017 10:00 - 26.10.2017 11:00 (CET/CEST)","72937",""
"26.10.2017 11:00 - 26.10.2017 12:00 (CET/CEST)","74907",""
"26.10.2017 12:00 - 26.10.2017 13:00 (CET/CEST)","76143",""
"26.10.2017 13:00 - 26.10.2017 14:00 (CET/CEST)","75528",""
"26.10.2017 14:00 - 26.10.2017 15:00 (CET/CEST)","74403",""
"26.10.2017 15:00 - 26.10.2017 16:00 (CET/CEST)","72449",""
"26.10.2017 16:00 - 26.10.2017 17:00 (CET/CEST)","70300",""
"26.10.2017 17:00 - 26.10.2017 18:00 (CET/CEST)","69677",""
"26.10.2017 18:00 - 26.10.2017 19:00 (CET/CEST)","70939",""
"26.10.2017 19:00 - 26.10.2017 20:00 (CET/CEST)","70782",""
"26.10.2017 20:00 - 26.10.2017 21:00 (CET/CEST)","68811",""
"26.10.2017 21:00 - 26.10.2017 22:00 (CET/CEST)","66343",""
"26.10.2017 22:00 - 26.10.2017 23:00 (CET/CEST)","62710",""
"26.10.2017 23:00 - 27.10.2017 00:00 (CET/CEST)","58819",""
"27.10.2017 00:00 - 27.10.2017 01:00 (CET/CEST)","56540",""
"27.10.2017 01:00 - 27.10.2017 02:00 (CET/CEST)","56956",""
"27.10.2017 02:00 - 27.10.2017 03:00 (CET/CEST)","56484",""
"27.10.2017 03:00 - 27.10.2017 04:00 (CET/CEST)","56595",""
"27.10.2017 04:00 - 27.10.2017 05:00 (CET/CEST)","57934",""
"27.10.2017 05:00 - 27.10.2017 06:00 (CET/CEST)","59883",""
"27.10.2017 06:00 - 27.10.2017 07:00 (CET/CEST)","65221",""
"27.10.2017 07:00 - 27.10.2017 08:00 (CET/CEST)","68663",""
"27.10.2017 08:00 - 27.10.2017 09:00 (CET/CEST)","72248",""
"27.10.2017 09:00 - 27.10.2017 10:00 (CET/CEST)","73356",""
"27.10.2017 10:00 - 27.10.2017 11:00 (CET/CEST)","74270",""
"27.10.2017 11:00 - 27.10.2017 12:00 (CET/CEST)","75947",""
"27.10.2017 12:00 - 27.10.2017 13:00 (CET/CEST)","76936",""
"27.10.2017 13:00 - 27.10.2017 14:00 (CET/CEST)","75785",""
"27.10.2017 14:00 - 27.10.2017 15:00 (CET/CEST)","73448",""
"27.10.2017 15:00 - 27.10.2017 16:00 (CET/CEST)","71563",""
"27.10.2017 16:00 - 27.10.2017 17:00 (CET/CEST)","67468",""
"27.10.2017 17:00 - 27.10.2017 18:00 (CET/CEST)","66214",""
"27.10.2017 18:00 - 27.10.2017 19:00 (CET/CEST)","66929",""
"27.10.2017 19:00 - 27.10.2017 20:00 (CET/CEST)","66680",""
"27.10.2017 20:00 - 27.10.2017 21:00 (CET/CEST)","63464",""
"27.10.2017 21:00 - 27.10.2017 22:00 (CET/CEST)","60122",""
"27.10.2017 22:00 - 27.10.2017 23:00 (CET/CEST)","58601",""
"27.10.2017 23:00 - 28.10.2017 00:00 (CET/CEST)","56226",""
"28.10.2017 00:00 - 28.10.2017 01:00 (CET/CEST)","54128",""
"28.10.2017 01:00 - 28.10.2017 02:00 (CET/CEST)","52742",""
"28.10.2017 02:00 - 28.10.2017 03:00 (CET/CEST)","52385",""
"28.10.2017 03:00 - 28.10.2017 04:00 (CET/CEST)","51942",""
"28.10.2017 04:00 - 28.10.2017 05:00 (CET/CEST)","52630",""
"28.10.2017 05:00 - 28.10.2017 06:00 (CET/CEST)","53870",""
"28.10.2017 06:00 - 28.10.2017 07:00 (CET/CEST)","56595",""
"28.10.2017 07:00 - 28.10.2017 08:00 (CET/CEST)","58853",""
"28.10.2017 08:00 - 28.10.2017 09:00 (CET/CEST)","62751",""
"28.10.2017 09:00 - 28.10.2017 10:00 (CET/CEST)","66450",""
"28.10.2017 10:00 - 28.10.2017 11:00 (CET/CEST)","69061",""
"28.10.2017 11:00 - 28.10.2017 12:00 (CET/CEST)","70346",""
"28.10.2017 12:00 - 28.10.2017 13:00 (CET/CEST)","69710",""
"28.10.2017 13:00 - 28.10.2017 14:00 (CET/CEST)","69187",""
"28.10.2017 14:00 - 28.10.2017 15:00 (CET/CEST)","66628",""
"28.10.2017 15:00 - 28.10.2017 16:00 (CET/CEST)","65811",""
"28.10.2017 16:00 - 28.10.2017 17:00 (CET/CEST)","65585",""
"28.10.2017 17:00 - 28.10.2017 18:00 (CET/CEST)","66225",""
"28.10.2017 18:00 - 28.10.2017 19:00 (CET/CEST)","67548",""
"28.10.2017 19:00 - 28.10.2017 20:00 (CET/CEST)","67641",""
"28.10.2017 20:00 - 28.10.2017 21:00 (CET/CEST)","64954",""
"28.10.2017 21:00 - 28.10.2017 22:00 (CET/CEST)","62580",""
"28.10.2017 22:00 - 28.10.2017 23:00 (CET/CEST)","61419",""
"28.10.2017 23:00 - 29.10.2017 00:00 (CET/CEST)","59707",""
"29.10.2017 00:00 - 29.10.2017 01:00 (CET/CEST)","55010",""
"29.10.2017 01:00 - 29.10.2017 02:00 (CET/CEST)","53470",""
"29.10.2017 02:00 - 29.10.2017 03:00 (CET/CEST)","53010",""
"29.10.2017 02:00 - 29.10.2017 03:00 (CET/CEST)","53135",""
"29.10.2017 03:00 - 29.10.2017 04:00 (CET/CEST)","52555",""
"29.10.2017 04:00 - 29.10.2017 05:00 (CET/CEST)","53150",""
"29.10.2017 05:00 - 29.10.2017 06:00 (CET/CEST)","54284",""
"29.10.2017 06:00 - 29.10.2017 07:00 (CET/CEST)","55340",""
"29.10.2017 07:00 - 29.10.2017 08:00 (CET/CEST)","56948",""
"29.10.2017 08:00 - 29.10.2017 09:00 (CET/CEST)","59696",""
"29.10.2017 09:00 - 29.10.2017 10:00 (CET/CEST)","62471",""
"29.10.2017 10:00 - 29.10.2017 11:00 (CET/CEST)","64173",""
"29.10.2017 11:00 - 29.10.2017 12:00 (CET/CEST)","64530",""
"29.10.2017 12:00 - 29.10.2017 13:00 (CET/CEST)","65335",""
"29.10.2017 13:00 - 29.10.2017 14:00 (CET/CEST)","63342",""
"29.10.2017 14:00 - 29.10.2017 15:00 (CET/CEST)","60106",""
"29.10.2017 15:00 - 29.10.2017 16:00 (CET/CEST)","57412",""
"29.10.2017 16:00 - 29.10.2017 17:00 (CET/CEST)","57529",""
"29.10.2017 17:00 - 29.10.2017 18:00 (CET/CEST)","60042",""
"29.10.2017 18:00 - 29.10.2017 19:00 (CET/CEST)","60926",""
"29.10.2017 19:00 - 29.10.2017 20:00 (CET/CEST)","60893",""
"29.10.2017 20:00 - 29.10.2017 21:00 (CET/CEST)","58130",""
"29.10.2017 21:00 - 29.10.2017 22:00 (CET/CEST)","56320",""
"29.10.2017 22:00 - 29.10.2017 23:00 (CET/CEST)","54557",""
"29.10.2017 23:00 - 30.10.2017 00:00 (CET/CEST)","50725",""
"30.10.2017 00:00 - 30.10.2017 01:00 (CET/CEST)","42778",""
"30.10.2017 01:00 - 30.10.2017 02:00 (CET/CEST)","41231",""
"30.10.2017 02:00 - 30.10.2017 03:00 (CET/CEST)","40897",""
"30.10.2017 03:00 - 30.10.2017 04:00 (CET/CEST)","41059",""
"30.10.2017 04:00 - 30.10.2017 05:00 (CET/CEST)","42711",""
"30.10.2017 05:00 - 30.10.2017 06:00 (CET/CEST)","44390",""
"30.10.2017 06:00 - 30.10.2017 07:00 (CET/CEST)","48382",""
"30.10.2017 07:00 - 30.10.2017 08:00 (CET/CEST)","50239",""
"30.10.2017 08:00 - 30.10.2017 09:00 (CET/CEST)","53669",""
"30.10.2017 09:00 - 30.10.2017 10:00 (CET/CEST)","56435",""
"30.10.2017 10:00 - 30.10.2017 11:00 (CET/CEST)","57926",""
"30.10.2017 11:00 - 30.10.2017 12:00 (CET/CEST)","58815",""
"30.10.2017 12:00 - 30.10.2017 13:00 (CET/CEST)","58605",""
"30.10.2017 13:00 - 30.10.2017 14:00 (CET/CEST)","56903",""
"30.10.2017 14:00 - 30.10.2017 15:00 (CET/CEST)","54453",""
"30.10.2017 15:00 - 30.10.2017 16:00 (CET/CEST)","51461",""
"30.10.2017 16:00 - 30.10.2017 17:00 (CET/CEST)","50056",""
"30.10.2017 17:00 - 30.10.2017 18:00 (CET/CEST)","52425",""
"30.10.2017 18:00 - 30.10.2017 19:00 (CET/CEST)","53336",""
"30.10.2017 19:00 - 30.10.2017 20:00 (CET/CEST)","51958",""
"30.10.2017 20:00 - 30.10.2017 21:00 (CET/CEST)","48960",""
"30.10.2017 21:00 - 30.10.2017 22:00 (CET/CEST)","45778",""
"30.10.2017 22:00 - 30.10.2017 23:00 (CET/CEST)","43040",""
"30.10.2017 23:00 - 31.10.2017 00:00 (CET/CEST)","41039",""
"31.10.2017 00:00 - 31.10.2017 01:00 (CET/CEST)","48476",""
"31.10.2017 01:00 - 31.10.2017 02:00 (CET/CEST)","47021",""
"31.10.2017 02:00 - 31.10.2017 03:00 (CET/CEST)","46045",""
"31.10.2017 03:00 - 31.10.2017 04:00 (CET/CEST)","45737",""
"31.10.2017 04:00 - 31.10.2017 05:00 (CET/CEST)","46825",""
"31.10.2017 05:00 - 31.10.2017 06:00 (CET/CEST)","47812",""
"31.10.2017 06:00 - 31.10.2017 07:00 (CET/CEST)","51530",""
"31.10.2017 07:00 - 31.10.2017 08:00 (CET/CEST)","52884",""
"31.10.2017 08:00 - 31.10.2017 09:00 (CET/CEST)","55634",""
"31.10.2017 09:00 - 31.10.2017 10:00 (CET/CEST)","57575",""
"31.10.2017 10:00 - 31.10.2017 11:00 (CET/CEST)","58875",""
"31.10.2017 11:00 - 31.10.2017 12:00 (CET/CEST)","60590",""
"31.10.2017 12:00 - 31.10.2017 13:00 (CET/CEST)","60753",""
"31.10.2017 13:00 - 31.10.2017 14:00 (CET/CEST)","58778",""
"31.10.2017 14:00 - 31.10.2017 15:00 (CET/CEST)","56830",""
"31.10.2017 15:00 - 31.10.2017 16:00 (CET/CEST)","55755",""
"31.10.2017 16:00 - 31.10.2017 17:00 (CET/CEST)","55450",""
"31.10.2017 17:00 - 31.10.2017 18:00 (CET/CEST)","57903",""
"31.10.2017 18:00 - 31.10.2017 19:00 (CET/CEST)","59189",""
"31.10.2017 19:00 - 31.10.2017 20:00 (CET/CEST)","59011",""
"31.10.2017 20:00 - 31.10.2017 21:00 (CET/CEST)","56895",""
"31.10.2017 21:00 - 31.10.2017 22:00 (CET/CEST)","55841",""
"31.10.2017 22:00 - 31.10.2017 23:00 (CET/CEST)","55782",""
"31.10.2017 23:00 - 01.11.2017 00:00 (CET/CEST)","54242",""
"01.11.2017 00:00 - 01.11.2017 01:00 (CET/CEST)","53730",""
"01.11.2017 01:00 - 01.11.2017 02:00 (CET/CEST)","51693",""
"01.11.2017 02:00 - 01.11.2017 03:00 (CET/CEST)","51588",""
"01.11.2017 03:00 - 01.11.2017 04:00 (CET/CEST)","52596",""
"01.11.2017 04:00 - 01.11.2017 05:00 (CET/CEST)","53467",""
"01.11.2017 05:00 - 01.11.2017 06:00 (CET/CEST)","54328",""
"01.11.2017 06:00 - 01.11.2017 07:00 (CET/CEST)","56098",""
"01.11.2017 07:00 - 01.11.2017 08:00 (CET/CEST)","57898",""
"01.11.2017 08:00 - 01.11.2017 09:00 (CET/CEST)","60745",""
"01.11.2017 09:00 - 01.11.2017 10:00 (CET/CEST)","62556",""
"01.11.2017 10:00 - 01.11.2017 11:00 (CET/CEST)","63717",""
"01.11.2017 11:00 - 01.11.2017 12:00 (CET/CEST)","65164",""
"01.11.2017 12:00 - 01.11.2017 13:00 (CET/CEST)","64853",""
"01.11.2017 13:00 - 01.11.2017 14:00 (CET/CEST)","64039",""
"01.11.2017 14:00 - 01.11.2017 15:00 (CET/CEST)","62062",""
"01.11.2017 15:00 - 01.11.2017 16:00 (CET/CEST)","60445",""
"01.11.2017 16:00 - 01.11.2017 17:00 (CET/CEST)","60017",""
"01.11.2017 17:00 - 01.11.2017 18:00 (CET/CEST)","62464",""
"01.11.2017 18:00 - 01.11.2017 19:00 (CET/CEST)","64854",""
"01.11.2017 19:00 - 01.11.2017 20:00 (CET/CEST)","64684",""
"01.11.2017 20:00 - 01.11.2017 21:00 (CET/CEST)","61325",""
"01.11.2017 21:00 - 01.11.2017 22:00 (CET/CEST)","59325",""
"01.11.2017 22:00 - 01.11.2017 23:00 (CET/CEST)","58774",""
"01.11.2017 23:00 - 02.11.2017 00:00 (CET/CEST)","57283",""
"02.11.2017 00:00 - 02.11.2017 01:00 (CET/CEST)","56872",""
"02.11.2017 01:00 - 02.11.2017 02:00 (CET/CEST)","55450",""
"02.11.2017 02:00 - 02.11.2017 03:00 (CET/CEST)","55651",""
"02.11.2017 03:00 - 02.11.2017 04:00 (CET/CEST)","56041",""
"02.11.2017 04:00 - 02.11.2017 05:00 (CET/CEST)","58401",""
"02.11.2017 05:00 - 02.11.2017 06:00 (CET/CEST)","60846",""
"02.11.2017 06:00 - 02.11.2017 07:00 (CET/CEST)","64662",""
"02.11.2017 07:00 - 02.11.2017 08:00 (CET/CEST)","69063",""
"02.11.2017 08:00 - 02.11.2017 09:00 (CET/CEST)","71979",""
"02.11.2017 09:00 - 02.11.2017 10:00 (CET/CEST)","74273",""
"02.11.2017 10:00 - 02.11.2017 11:00 (CET/CEST)","76347",""
"02.11.2017 11:00 - 02.11.2017 12:00 (CET/CEST)","77516",""
"02.11.2017 12:00 - 02.11.2017 13:00 (CET/CEST)","77013",""
"02.11.2017 13:00 - 02.11.2017 14:00 (CET/CEST)","75729",""
"02.11.2017 14:00 - 02.11.2017 15:00 (CET/CEST)","73068",""
"02.11.2017 15:00 - 02.11.2017 16:00 (CET/CEST)","71619",""
"02.11.2017 16:00 - 02.11.2017 17:00 (CET/CEST)","70140",""
"02.11.2017 17:00 - 02.11.2017 18:00 (CET/CEST)","72223",""
"02.11.2017 18:00 - 02.11.2017 19:00 (CET/CEST)","71910",""
"02.11.2017 19:00 - 02.11.2017 20:00 (CET/CEST)","70953",""
"02.11.2017 20:00 - 02.11.2017 21:00 (CET/CEST)","67291",""
"02.11.2017 21:00 - 02.11.2017 22:00 (CET/CEST)","64341",""
"02.11.2017 22:00 - 02.11.2017 23:00 (CET/CEST)","60473",""
"02.11.2017 23:00 - 03.11.2017 00:00 (CET/CEST)","57873",""
"03.11.2017 00:00 - 03.11.2017 01:00 (CET/CEST)","53491",""
"03.11.2017 01:00 - 03.11.2017 02:00 (CET/CEST)","51161",""
"03.11.2017 02:00 - 03.11.2017 03:00 (CET/CEST)","51286",""
"03.11.2017 03:00 - 03.11.2017 04:00 (CET/CEST)","51530",""
"03.11.2017 04:00 - 03.11.2017 05:00 (CET/CEST)","52825",""
"03.11.2017 05:00 - 03.11.2017 06:00 (CET/CEST)","55621",""
"03.11.2017 06:00 - 03.11.2017 07:00 (CET/CEST)","61000",""
"03.11.2017 07:00 - 03.11.2017 08:00 (CET/CEST)","66141",""
"03.11.2017 08:00 - 03.11.2017 09:00 (CET/CEST)","69771",""
"03.11.2017 09:00 - 03.11.2017 10:00 (CET/CEST)","70535",""
"03.11.2017 10:00 - 03.11.2017 11:00 (CET/CEST)","72015",""
"03.11.2017 11:00 - 03.11.2017 12:00 (CET/CEST)","72831",""
"03.11.2017 12:00 - 03.11.2017 13:00 (CET/CEST)","72890",""
"03.11.2017 13:00 - 03.11.2017 14:00 (CET/CEST)","71376",""
"03.11.2017 14:00 - 03.11.2017 15:00 (CET/CEST)","69866",""
"03.11.2017 15:00 - 03.11.2017 16:00 (CET/CEST)","67940",""
"03.11.2017 16:00 - 03.11.2017 17:00 (CET/CEST)","67559",""
"03.11.2017 17:00 - 03.11.2017 18:00 (CET/CEST)","69286",""
"03.11.2017 18:00 - 03.11.2017 19:00 (CET/CEST)","70477",""
"03.11.2017 19:00 - 03.11.2017 20:00 (CET/CEST)","70021",""
"03.11.2017 20:00 - 03.11.2017 21:00 (CET/CEST)","66407",""
"03.11.2017 21:00 - 03.11.2017 22:00 (CET/CEST)","63625",""
"03.11.2017 22:00 - 03.11.2017 23:00 (CET/CEST)","59635",""
"03.11.2017 23:00 - 04.11.2017 00:00 (CET/CEST)","55768",""
"04.11.2017 00:00 - 04.11.2017 01:00 (CET/CEST)","52313",""
"04.11.2017 01:00 - 04.11.2017 02:00 (CET/CEST)","50986",""
"04.11.2017 02:00 - 04.11.2017 03:00 (CET/CEST)","50181",""
"04.11.2017 03:00 - 04.11.2017 04:00 (CET/CEST)","49149",""
"04.11.2017 04:00 - 04.11.2017 05:00 (CET/CEST)","49505",""
"04.11.2017 05:00 - 04.11.2017 06:00 (CET/CEST)","50191",""
"04.11.2017 06:00 - 04.11.2017 07:00 (CET/CEST)","51455",""
"04.11.2017 07:00 - 04.11.2017 08:00 (CET/CEST)","53061",""
"04.11.2017 08:00 - 04.11.2017 09:00 (CET/CEST)","57517",""
"04.11.2017 09:00 - 04.11.2017 10:00 (CET/CEST)","60537",""
"04.11.2017 10:00 - 04.11.2017 11:00 (CET/CEST)","61819",""
"04.11.2017 11:00 - 04.11.2017 12:00 (CET/CEST)","61945",""
"04.11.2017 12:00 - 04.11.2017 13:00 (CET/CEST)","62059",""
"04.11.2017 13:00 - 04.11.2017 14:00 (CET/CEST)","61193",""
"04.11.2017 14:00 - 04.11.2017 15:00 (CET/CEST)","59487",""
"04.11.2017 15:00 - 04.11.2017 16:00 (CET/CEST)","57852",""
"04.11.2017 16:00 - 04.11.2017 17:00 (CET/CEST)","58546",""
"04.11.2017 17:00 - 04.11.2017 18:00 (CET/CEST)","62979",""
"04.11.2017 18:00 - 04.11.2017 19:00 (CET/CEST)","64024",""
"04.11.2017 19:00 - 04.11.2017 20:00 (CET/CEST)","65435",""
"04.11.2017 20:00 - 04.11.2017 21:00 (CET/CEST)","63665",""
"04.11.2017 21:00 - 04.11.2017 22:00 (CET/CEST)","62616",""
"04.11.2017 22:00 - 04.11.2017 23:00 (CET/CEST)","61119",""
"04.11.2017 23:00 - 05.11.2017 00:00 (CET/CEST)","59357",""
"05.11.2017 00:00 - 05.11.2017 01:00 (CET/CEST)","55121",""
"05.11.2017 01:00 - 05.11.2017 02:00 (CET/CEST)","52747",""
"05.11.2017 02:00 - 05.11.2017 03:00 (CET/CEST)","51774",""
"05.11.2017 03:00 - 05.11.2017 04:00 (CET/CEST)","49654",""
"05.11.2017 04:00 - 05.11.2017 05:00 (CET/CEST)","49424",""
"05.11.2017 05:00 - 05.11.2017 06:00 (CET/CEST)","49248",""
"05.11.2017 06:00 - 05.11.2017 07:00 (CET/CEST)","50125",""
"05.11.2017 07:00 - 05.11.2017 08:00 (CET/CEST)","51122",""
"05.11.2017 08:00 - 05.11.2017 09:00 (CET/CEST)","52287",""
"05.11.2017 09:00 - 05.11.2017 10:00 (CET/CEST)","54273",""
"05.11.2017 10:00 - 05.11.2017 11:00 (CET/CEST)","56366",""
"05.11.2017 11:00 - 05.11.2017 12:00 (CET/CEST)","57499",""
"05.11.2017 12:00 - 05.11.2017 13:00 (CET/CEST)","57211",""
"05.11.2017 13:00 - 05.11.2017 14:00 (CET/CEST)","55866",""
"05.11.2017 14:00 - 05.11.2017 15:00 (CET/CEST)","54178",""
"05.11.2017 15:00 - 05.11.2017 16:00 (CET/CEST)","53557",""
"05.11.2017 16:00 - 05.11.2017 17:00 (CET/CEST)","54223",""
"05.11.2017 17:00 - 05.11.2017 18:00 (CET/CEST)","57137",""
"05.11.2017 18:00 - 05.11.2017 19:00 (CET/CEST)","57755",""
"05.11.2017 19:00 - 05.11.2017 20:00 (CET/CEST)","58514",""
"05.11.2017 20:00 - 05.11.2017 21:00 (CET/CEST)","56685",""
"05.11.2017 21:00 - 05.11.2017 22:00 (CET/CEST)","55327",""
"05.11.2017 22:00 - 05.11.2017 23:00 (CET/CEST)","55147",""
"05.11.2017 23:00 - 06.11.2017 00:00 (CET/CEST)","53704",""
"06.11.2017 00:00 - 06.11.2017 01:00 (CET/CEST)","51248",""
"06.11.2017 01:00 - 06.11.2017 02:00 (CET/CEST)","50608",""
"06.11.2017 02:00 - 06.11.2017 03:00 (CET/CEST)","50830",""
"06.11.2017 03:00 - 06.11.2017 04:00 (CET/CEST)","50327",""
"06.11.2017 04:00 - 06.11.2017 05:00 (CET/CEST)","51425",""
"06.11.2017 05:00 - 06.11.2017 06:00 (CET/CEST)","56407",""
"06.11.2017 06:00 - 06.11.2017 07:00 (CET/CEST)","63737",""
"06.11.2017 07:00 - 06.11.2017 08:00 (CET/CEST)","68565",""
"06.11.2017 08:00 - 06.11.2017 09:00 (CET/CEST)","72244",""
"06.11.2017 09:00 - 06.11.2017 10:00 (CET/CEST)","72969",""
"06.11.2017 10:00 - 06.11.2017 11:00 (CET/CEST)","73845",""
"06.11.2017 11:00 - 06.11.2017 12:00 (CET/CEST)","74334",""
"06.11.2017 12:00 - 06.11.2017 13:00 (CET/CEST)","74165",""
"06.11.2017 13:00 - 06.11.2017 14:00 (CET/CEST)","72372",""
"06.11.2017 14:00 - 06.11.2017 15:00 (CET/CEST)","69398",""
"06.11.2017 15:00 - 06.11.2017 16:00 (CET/CEST)","68213",""
"06.11.2017 16:00 - 06.11.2017 17:00 (CET/CEST)","68316",""
"06.11.2017 17:00 - 06.11.2017 18:00 (CET/CEST)","69276",""
"06.11.2017 18:00 - 06.11.2017 19:00 (CET/CEST)","69869",""
"06.11.2017 19:00 - 06.11.2017 20:00 (CET/CEST)","69715",""
"06.11.2017 20:00 - 06.11.2017 21:00 (CET/CEST)","66787",""
"06.11.2017 21:00 - 06.11.2017 22:00 (CET/CEST)","64181",""
"06.11.2017 22:00 - 06.11.2017 23:00 (CET/CEST)","62139",""
"06.11.2017 23:00 - 07.11.2017 00:00 (CET/CEST)","58549",""
"07.11.2017 00:00 - 07.11.2017 01:00 (CET/CEST)","54213",""
"07.11.2017 01:00 - 07.11.2017 02:00 (CET/CEST)","52225",""
"07.11.2017 02:00 - 07.11.2017 03:00 (CET/CEST)","53227",""
"07.11.2017 03:00 - 07.11.2017 04:00 (CET/CEST)","52919",""
"07.11.2017 04:00 - 07.11.2017 05:00 (CET/CEST)","54576",""
"07.11.2017 05:00 - 07.11.2017 06:00 (CET/CEST)","57780",""
"07.11.2017 06:00 - 07.11.2017 07:00 (CET/CEST)","65433",""
"07.11.2017 07:00 - 07.11.2017 08:00 (CET/CEST)","70555",""
"07.11.2017 08:00 - 07.11.2017 09:00 (CET/CEST)","73263",""
"07.11.2017 09:00 - 07.11.2017 10:00 (CET/CEST)","73420",""
"07.11.2017 10:00 - 07.11.2017 11:00 (CET/CEST)","73419",""
"07.11.2017 11:00 - 07.11.2017 12:00 (CET/CEST)","74296",""
"07.11.2017 12:00 - 07.11.2017 13:00 (CET/CEST)","73503",""
"07.11.2017 13:00 - 07.11.2017 14:00 (CET/CEST)","73296",""
"07.11.2017 14:00 - 07.11.2017 15:00 (CET/CEST)","71346",""
"07.11.2017 15:00 - 07.11.2017 16:00 (CET/CEST)","70943",""
"07.11.2017 16:00 - 07.11.2017 17:00 (CET/CEST)","71472",""
"07.11.2017 17:00 - 07.11.2017 18:00 (CET/CEST)","73553",""
"07.11.2017 18:00 - 07.11.2017 19:00 (CET/CEST)","73802",""
"07.11.2017 19:00 - 07.11.2017 20:00 (CET/CEST)","73262",""
"07.11.2017 20:00 - 07.11.2017 21:00 (CET/CEST)","70125",""
"07.11.2017 21:00 - 07.11.2017 22:00 (CET/CEST)","67087",""
"07.11.2017 22:00 - 07.11.2017 23:00 (CET/CEST)","63333",""
"07.11.2017 23:00 - 08.11.2017 00:00 (CET/CEST)","58262",""
"08.11.2017 00:00 - 08.11.2017 01:00 (CET/CEST)","53266",""
"08.11.2017 01:00 - 08.11.2017 02:00 (CET/CEST)","51237",""
"08.11.2017 02:00 - 08.11.2017 03:00 (CET/CEST)","50826",""
"08.11.2017 03:00 - 08.11.2017 04:00 (CET/CEST)","51044",""
"08.11.2017 04:00 - 08.11.2017 05:00 (CET/CEST)","52167",""
"08.11.2017 05:00 - 08.11.2017 06:00 (CET/CEST)","54795",""
"08.11.2017 06:00 - 08.11.2017 07:00 (CET/CEST)","62599",""
"08.11.2017 07:00 - 08.11.2017 08:00 (CET/CEST)","67077",""
"08.11.2017 08:00 - 08.11.2017 09:00 (CET/CEST)","70415",""
"08.11.2017 09:00 - 08.11.2017 10:00 (CET/CEST)","71380",""
"08.11.2017 10:00 - 08.11.2017 11:00 (CET/CEST)","70663",""
"08.11.2017 11:00 - 08.11.2017 12:00 (CET/CEST)","70621",""
"08.11.2017 12:00 - 08.11.2017 13:00 (CET/CEST)","69795",""
"08.11.2017 13:00 - 08.11.2017 14:00 (CET/CEST)","68107",""
"08.11.2017 14:00 - 08.11.2017 15:00 (CET/CEST)","66555",""
"08.11.2017 15:00 - 08.11.2017 16:00 (CET/CEST)","66866",""
"08.11.2017 16:00 - 08.11.2017 17:00 (CET/CEST)","66557",""
"08.11.2017 17:00 - 08.11.2017 18:00 (CET/CEST)","67857",""
"08.11.2017 18:00 - 08.11.2017 19:00 (CET/CEST)","68582",""
"08.11.2017 19:00 - 08.11.2017 20:00 (CET/CEST)","68825",""
"08.11.2017 20:00 - 08.11.2017 21:00 (CET/CEST)","65086",""
"08.11.2017 21:00 - 08.11.2017 22:00 (CET/CEST)","61595",""
"08.11.2017 22:00 - 08.11.2017 23:00 (CET/CEST)","59183",""
"08.11.2017 23:00 - 09.11.2017 00:00 (CET/CEST)","55583",""
"09.11.2017 00:00 - 09.11.2017 01:00 (CET/CEST)","52676",""
"09.11.2017 01:00 - 09.11.2017 02:00 (CET/CEST)","52799",""
"09.11.2017 02:00 - 09.11.2017 03:00 (CET/CEST)","52488",""
"09.11.2017 03:00 - 09.11.2017 04:00 (CET/CEST)","53254",""
"09.11.2017 04:00 - 09.11.2017 05:00 (CET/CEST)","53980",""
"09.11.2017 05:00 - 09.11.2017 06:00 (CET/CEST)","57651",""
"09.11.2017 06:00 - 09.11.2017 07:00 (CET/CEST)","62223",""
"09.11.2017 07:00 - 09.11.2017 08:00 (CET/CEST)","67902",""
"09.11.2017 08:00 - 09.11.2017 09:00 (CET/CEST)","71207",""
"09.11.2017 09:00 - 09.11.2017 10:00 (CET/CEST)","72216",""
"09.11.2017 10:00 - 09.11.2017 11:00 (CET/CEST)","73498",""
"09.11.2017 11:00 - 09.11.2017 12:00 (CET/CEST)","74145",""
"09.11.2017 12:00 - 09.11.2017 13:00 (CET/CEST)","74498",""
"09.11.2017 13:00 - 09.11.2017 14:00 (CET/CEST)","74093",""
"09.11.2017 14:00 - 09.11.2017 15:00 (CET/CEST)","73619",""
"09.11.2017 15:00 - 09.11.2017 16:00 (CET/CEST)","72459",""
"09.11.2017 16:00 - 09.11.2017 17:00 (CET/CEST)","72884",""
"09.11.2017 17:00 - 09.11.2017 18:00 (CET/CEST)","75476",""
"09.11.2017 18:00 - 09.11.2017 19:00 (CET/CEST)","75848",""
"09.11.2017 19:00 - 09.11.2017 20:00 (CET/CEST)","74492",""
"09.11.2017 20:00 - 09.11.2017 21:00 (CET/CEST)","70302",""
"09.11.2017 21:00 - 09.11.2017 22:00 (CET/CEST)","66697",""
"09.11.2017 22:00 - 09.11.2017 23:00 (CET/CEST)","62443",""
"09.11.2017 23:00 - 10.11.2017 00:00 (CET/CEST)","59677",""
"10.11.2017 00:00 - 10.11.2017 01:00 (CET/CEST)","56190",""
"10.11.2017 01:00 - 10.11.2017 02:00 (CET/CEST)","54418",""
