Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-04-04;2,6991;2,7643;2,6817;2,7065;;
2018-04-03;2,6759;2,7261;2,662;2,7163;;
2018-03-29;2,7495;2,7772;2,7215;2,7351;;
2018-03-28;2,7033;2,749;2,6823;2,7136;;
2018-03-27;2,683;2,7406;2,6687;2,6928;;
2018-03-26;2,6353;2,6986;2,6082;2,6552;;
2018-03-23;2,6576;2,683;2,6167;2,6304;;
2018-03-22;2,6454;2,7106;2,5883;2,5883;;
2018-03-21;2,6838;2,7438;2,6288;2,6384;;
2018-03-20;2,6645;2,7409;2,6406;2,6804;;
2018-03-19;2,6884;2,7496;2,6565;2,6892;;
2018-03-16;2,682;2,7485;2,6635;2,7177;;
2018-03-15;2,7363;2,7842;2,6781;2,6955;;
2018-03-14;2,7699;2,791;2,708;2,7442;;
2018-03-13;2,7864;2,842;2,7759;2,8123;;
2018-03-12;2,7261;2,8377;2,72;2,791;;
2018-03-09;2,7296;2,7871;2,7041;2,7466;;
2018-03-08;2,7767;2,8384;2,7445;2,7659;;
2018-03-07;2,7595;2,8231;2,7424;2,8148;;
2018-03-06;2,7148;2,7978;2,6934;2,7531;;
2018-03-05;2,6775;2,7572;2,6735;2,7182;;
2018-03-02;2,6843;2,753;2,6731;2,7241;;
2018-03-01;2,6533;2,7411;2,6424;2,6869;;
2018-02-28;2,6693;2,7233;2,6511;2,6854;;
2018-02-27;2,6728;2,7229;2,6556;2,6934;;
2018-02-26;2,6914;2,7479;2,6627;2,6801;;
2018-02-23;2,6442;2,693;2,6172;2,6705;;
2018-02-22;2,6509;2,7128;2,6294;2,6809;;
2018-02-21;2,6246;2,7073;2,5983;2,6807;;
2018-02-20;2,6308;2,6476;2,6015;2,6363;;
2018-02-19;2,6017;2,6109;2,5327;2,5333;;
2018-02-16;2,5541;2,583;2,5223;2,5703;;
2018-02-15;2,5842;2,6003;2,5214;2,5929;;
2018-02-14;2,6082;2,6174;2,5422;2,6155;;
2018-02-13;2,5867;2,6333;2,5725;2,6052;;
2018-02-12;2,5888;2,5904;2,5289;2,5631;;
2018-02-09;2,6643;2,6726;2,5624;2,6089;;
2018-02-08;2,6975;2,7414;2,6862;2,6862;;
2018-02-07;2,7673;2,7813;2,6781;2,7023;;
2018-02-06;2,7648;2,7762;2,6874;2,7605;;
2018-02-05;2,854;2,8761;2,7298;2,7437;;
2018-02-02;2,9035;2,9299;2,8339;2,868;;
2018-02-01;2,9648;2,9725;2,8255;2,8887;;
2018-01-31;3,1185;3,1301;2,9588;2,9647;;
2018-01-30;3,213;3,2478;3,167;3,1874;;
2018-01-29;3,0987;3,1788;3,0366;3,1668;;
2018-01-26;3,1276;3,2031;3,1122;3,1747;;
